basis,molecule,omega,alpha,gamma,alphaMRA,gammaMRA,alphaE,gammaE,augmentation,polarization,mol_system,valence,Type,absolute_alphaE,eE
aug-cc-pVTZ,He,5,1.400472563711,0.0,1.4139100000000002,4.737196554571912e-14,-0.9503742309623795,-100.0,aug,V,First-row,T,aug-cc-pVnZ,0.9503742309623795,0.0004958526317122569
aug-cc-pVQZ,He,5,1.411125899157,0.0,1.4139100000000002,4.737196554571912e-14,-0.19690792504475477,-100.0,aug,V,First-row,Q,aug-cc-pVnZ,0.19690792504475477,0.00015728311571194808
aug-cc-pV5Z,He,5,1.412449703083,0.0,1.4139100000000002,4.737196554571912e-14,-0.10328075457420305,-100.0,aug,V,First-row,5,aug-cc-pVnZ,0.10328075457420305,5.229959071195722e-05
aug-cc-pCVDZ,He,5,1.379717866322,0.0,1.4139100000000002,4.737196554571912e-14,-2.4182680423789504,-100.0,aug,CV,First-row,D,aug-cc-pCVnZ,2.4182680423789504,0.00597461103771213
aug-cc-pCVTZ,He,5,1.400472563711,0.0,1.4139100000000002,4.737196554571912e-14,-0.9503742309623795,-100.0,aug,CV,First-row,T,aug-cc-pCVnZ,0.9503742309623795,0.0004958526317122569
aug-cc-pCVQZ,He,5,1.411125899157,0.0,1.4139100000000002,4.737196554571912e-14,-0.19690792504475477,-100.0,aug,CV,First-row,Q,aug-cc-pCVnZ,0.19690792504475477,0.00015728311571194808
d-aug-cc-pVDZ,He,5,1.417630232515,0.0,1.4139100000000002,4.737196554571912e-14,0.26311664214835917,-100.0,d-aug,V,First-row,D,d-aug-cc-pVnZ,0.26311664214835917,0.005969900372712278
d-aug-cc-pVTZ,He,5,1.414993760216,0.0,1.4139100000000002,4.737196554571912e-14,0.07664987276416983,-100.0,d-aug,V,First-row,T,d-aug-cc-pVnZ,0.07664987276416983,0.0004954073897120992
d-aug-cc-pVQZ,He,5,1.414005829844,0.0,1.4139100000000002,4.737196554571912e-14,0.00677764808224676,-100.0,d-aug,V,First-row,Q,d-aug-cc-pVnZ,0.00677764808224676,0.00015694105971197914
d-aug-cc-pV5Z,He,5,1.412794990392,0.0,1.4139100000000002,4.737196554571912e-14,-0.07886001287211705,-100.0,d-aug,V,First-row,5,d-aug-cc-pVnZ,0.07886001287211705,5.2064204711932405e-05
d-aug-cc-pCVDZ,He,5,1.417630232515,0.0,1.4139100000000002,4.737196554571912e-14,0.26311664214835917,-100.0,d-aug,CV,First-row,D,d-aug-cc-pCVnZ,0.26311664214835917,0.005969900372712278
d-aug-cc-pCVTZ,He,5,1.414993760216,0.0,1.4139100000000002,4.737196554571912e-14,0.07664987276416983,-100.0,d-aug,CV,First-row,T,d-aug-cc-pCVnZ,0.07664987276416983,0.0004954073897120992
d-aug-cc-pCVQZ,He,5,1.414005829844,0.0,1.4139100000000002,4.737196554571912e-14,0.00677764808224676,-100.0,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ,0.00677764808224676,0.00015694105971197914
aug-cc-pV6Z,He,5,1.412888351363,0.0,1.4139100000000002,4.737196554571912e-14,-0.07225697795476882,-100.0,aug,V,First-row,6,aug-cc-pVnZ,0.07225697795476882,6.149751712314355e-06
d-aug-cc-pV6Z,He,5,1.4130400562970002,0.0,1.4139100000000002,4.737196554571912e-14,-0.06152751610781277,-100.0,d-aug,V,First-row,6,d-aug-cc-pVnZ,0.06152751610781277,6.065714712288894e-06
aug-cc-pVDZ,CS,5,27.95749656203333,14.00278949065,28.788966666666667,13.51391000014308,-2.8881554321157856,3.6176020892676144,aug,V,Second-row,D,aug-cc-pVnZ,2.8881554321157856,0.028309359901186326
aug-cc-pVTZ,CS,5,28.65850907611667,13.562343848405003,28.788966666666667,13.51391000014308,-0.45315134808589186,0.3583999616795671,aug,V,Second-row,T,aug-cc-pVnZ,0.45315134808589186,0.00868715839720835
aug-cc-pVQZ,CS,5,28.75375164238333,13.519721735019996,28.788966666666667,13.51391000014308,-0.12232125137061306,0.043005576305115895,aug,V,Second-row,Q,aug-cc-pVnZ,0.12232125137061306,0.002525632705157932
aug-cc-pV5Z,CS,5,28.77584140126333,13.514012614555126,28.788966666666667,13.51391000014308,-0.04559130431913856,0.0007593243705599156,aug,V,Second-row,5,aug-cc-pVnZ,0.04559130431913856,0.0005280149621853525
aug-cc-pCVDZ,CS,5,27.98537241724,14.051455445955002,28.788966666666667,13.51391000014308,-2.791327173118404,3.9777195926732594,aug,CV,Second-row,D,aug-cc-pCVnZ,2.791327173118404,0.027257338103197526
aug-cc-pCVTZ,CS,5,28.72241398858333,13.572468039265004,28.788966666666667,13.51391000014308,-0.23117425107305029,0.4333167759834492,aug,CV,Second-row,T,aug-cc-pCVnZ,0.23117425107305029,0.0063032557741848905
aug-cc-pCVQZ,CS,5,28.79646719768333,13.511746891825007,28.788966666666667,13.51391000014308,0.026053491615412202,-0.016006531921918248,aug,CV,Second-row,Q,aug-cc-pCVnZ,0.026053491615412202,0.0009175574242021867
d-aug-cc-pVDZ,CS,5,28.52461613620333,13.534891215145,28.788966666666667,13.51391000014308,-0.9182355640760608,0.15525643578874607,d-aug,V,Second-row,D,d-aug-cc-pVnZ,0.9182355640760608,0.0281413531561725
d-aug-cc-pVTZ,CS,5,28.72604387786667,13.534558385570003,28.788966666666667,13.51391000014308,-0.21856563845639287,0.15279356919429754,d-aug,V,Second-row,T,d-aug-cc-pVnZ,0.21856563845639287,0.008592783696201423
d-aug-cc-pVQZ,CS,5,28.75324761267667,13.524497102060222,28.788966666666667,13.51391000014308,-0.12407202524345584,0.07834225562424431,d-aug,V,Second-row,Q,d-aug-cc-pVnZ,0.12407202524345584,0.0024947362291527497
d-aug-cc-pV5Z,CS,5,28.782491820753336,13.519313959660002,28.788966666666667,13.51391000014308,-0.022490720102254166,0.03998812717314952,d-aug,V,Second-row,5,d-aug-cc-pVnZ,0.022490720102254166,0.0005205153811971286
d-aug-cc-pCVDZ,CS,5,28.55588944876333,13.580435858485007,28.788966666666667,13.51391000014308,-0.8096060570774314,0.4922769083205627,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ,0.8096060570774314,0.027087588511164995
d-aug-cc-pCVTZ,CS,5,28.79066671645333,13.537769679534994,28.788966666666667,13.51391000014308,0.005905212946151609,0.1765564473321371,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ,0.005905212946151609,0.00622189124317174
d-aug-cc-pCVQZ,CS,5,28.79497242508333,13.523799799809998,28.788966666666667,13.51391000014308,0.02086131984589991,0.07318237036367721,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ,0.02086131984589991,0.0008936044851566294
aug-cc-pV6Z,CS,5,,,28.788966666666667,13.51391000014308,,,aug,V,Second-row,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,CS,5,,,28.788966666666667,13.51391000014308,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,S2H2,5,42.450034500380006,18.976730901353115,44.06351333333333,18.94184568066872,-3.6617117222306375,0.18417012403388341,aug,V,Second-row,D,aug-cc-pVnZ,3.6617117222306375,0.04487302077848199
aug-cc-pVTZ,S2H2,5,43.70573494770333,18.907390100006538,44.06351333333333,18.94184568066872,-0.8119606417297467,-0.1819019183402315,aug,V,Second-row,T,aug-cc-pVnZ,0.8119606417297467,0.012635912929454207
aug-cc-pVQZ,S2H2,5,43.968994453996665,18.89657619398974,44.06351333333333,18.94184568066872,-0.2145059986970359,-0.23899195169338394,aug,V,Second-row,Q,aug-cc-pVnZ,0.2145059986970359,0.004219643816441021
aug-cc-pV5Z,S2H2,5,44.00367750107333,18.930176530514096,44.06351333333333,18.94184568066872,-0.13579451054517136,-0.06160513791184182,aug,V,Second-row,5,aug-cc-pVnZ,0.13579451054517136,0.0009173375553928054
aug-cc-pCVDZ,S2H2,5,42.46844219457,18.949668872859352,44.06351333333333,18.94184568066872,-3.6199363557256,0.04130110825797498,aug,CV,Second-row,D,aug-cc-pCVnZ,3.6199363557256,0.042990300517431024
aug-cc-pCVTZ,S2H2,5,43.780722099293335,18.89967888010012,44.06351333333333,18.94184568066872,-0.6417809490149543,-0.22261188946141233,aug,CV,Second-row,T,aug-cc-pCVnZ,0.6417809490149543,0.008469929252441943
aug-cc-pCVQZ,S2H2,5,44.02434758659,18.88414195076608,44.06351333333333,18.94184568066872,-0.08888475698034709,-0.3046362581315483,aug,CV,Second-row,Q,aug-cc-pCVnZ,0.08888475698034709,0.0012746233173857036
d-aug-cc-pVDZ,S2H2,5,43.77151152335667,18.903185173112995,44.06351333333333,18.94184568066872,-0.6626839030463015,-0.2041010586163783,d-aug,V,Second-row,D,d-aug-cc-pVnZ,0.6626839030463015,0.04447114213439818
d-aug-cc-pVTZ,S2H2,5,43.955786716573336,18.93000638092957,44.06351333333333,18.94184568066872,-0.2444803162767864,-0.06250341143489359,d-aug,V,Second-row,T,d-aug-cc-pVnZ,0.2444803162767864,0.012455015050477414
d-aug-cc-pVQZ,S2H2,5,44.00344554803,18.940336978050023,44.06351333333333,18.94184568066872,-0.13632091669343008,-0.007964918752540387,d-aug,V,Second-row,Q,d-aug-cc-pVnZ,0.13632091669343008,0.004173340666397962
d-aug-cc-pV5Z,S2H2,5,44.048061759473335,18.937342344916896,44.06351333333333,18.94184568066872,-0.03506659521929094,-0.023774535109955988,d-aug,V,Second-row,5,d-aug-cc-pVnZ,0.03506659521929094,0.0009004218604786729
d-aug-cc-pCVDZ,S2H2,5,43.79210464519667,18.87271844894177,44.06351333333333,18.94184568066872,-0.6159488148017092,-0.36494454073975024,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ,0.6159488148017092,0.04259305470145591
d-aug-cc-pCVTZ,S2H2,5,44.03507897162999,18.91364232512455,44.06351333333333,18.94184568066872,-0.06453040067013877,-0.1488944425988784,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ,0.06453040067013877,0.00829017216540251
d-aug-cc-pCVQZ,S2H2,5,44.05697474997,18.933555821846,44.06351333333333,18.94184568066872,-0.014838996867695721,-0.04376478914713799,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ,0.014838996867695721,0.0012382694774260017
aug-cc-pV6Z,S2H2,5,44.03893569075999,18.935535026045013,44.06351333333333,18.94184568066872,-0.05577776421824372,-0.03331594359966557,aug,V,Second-row,6,aug-cc-pVnZ,0.05577776421824372,0.0002855115194506652
d-aug-cc-pV6Z,S2H2,5,,,44.06351333333333,18.94184568066872,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,FCN,5,17.472669185366666,10.348618965860002,17.988033333333334,9.82591000336608,-2.865038875659938,5.319700285417404,aug,V,Fluorine,D,aug-cc-pVnZ,2.865038875659938,0.06685359774655808
aug-cc-pVTZ,FCN,5,17.892613024953334,9.951117948565,17.988033333333334,9.82591000336608,-0.5304654856469371,1.2742630978304168,aug,V,Fluorine,T,aug-cc-pVnZ,0.5304654856469371,0.016195295921562547
aug-cc-pVQZ,FCN,5,17.972049810553333,9.845897711364996,17.988033333333334,9.82591000336608,-0.08885642184341584,0.20341839068411557,aug,V,Fluorine,Q,aug-cc-pVnZ,0.08885642184341584,0.0034964697015595902
aug-cc-pV5Z,FCN,5,17.979954766886667,9.836272471249998,17.988033333333334,9.82591000336608,-0.04491078205696034,0.10546064314011666,aug,V,Fluorine,5,aug-cc-pVnZ,0.04491078205696034,0.00038607768755127836
aug-cc-pCVDZ,FCN,5,17.468425447743332,10.369239742944998,17.988033333333334,9.82591000336608,-2.8886308801036353,5.529561530614361,aug,CV,Fluorine,D,aug-cc-pCVnZ,2.8886308801036353,0.06566336021955976
aug-cc-pCVTZ,FCN,5,17.893331641626666,9.949991362535,17.988033333333334,9.82591000336608,-0.5264705148793418,1.2627976352970254,aug,CV,Fluorine,T,aug-cc-pCVnZ,0.5264705148793418,0.015267722311563148
aug-cc-pCVQZ,FCN,5,17.97226088240667,9.846508945265,17.988033333333334,9.82591000336608,-0.0876830203412918,0.20963902469964185,aug,CV,Fluorine,Q,aug-cc-pCVnZ,0.0876830203412918,0.0031546191795541745
d-aug-cc-pVDZ,FCN,5,17.947977091616664,9.83083373291,17.988033333333334,9.82591000336608,-0.22268271897429767,0.05010965439570934,d-aug,V,Fluorine,D,d-aug-cc-pVnZ,0.22268271897429767,0.06574882860655862
d-aug-cc-pVTZ,FCN,5,18.001462815533333,9.835295996785,17.988033333333334,9.82591000336608,0.07465786810119726,0.09552289218713644,d-aug,V,Fluorine,T,d-aug-cc-pVnZ,0.07465786810119726,0.015609230856568956
d-aug-cc-pVQZ,FCN,5,17.99237423915,9.8273673498,17.988033333333334,9.82591000336608,0.02413218686125725,0.014831668857345439,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ,0.02413218686125725,0.0033260566375759026
d-aug-cc-pV5Z,FCN,5,17.98809747353,9.825113452215,17.988033333333334,9.82591000336608,0.0003565714799289765,-0.008106640003895894,d-aug,V,Fluorine,5,d-aug-cc-pVnZ,0.0003565714799289765,0.00037339689356485906
d-aug-cc-pCVDZ,FCN,5,17.941334020293336,9.851063810965,17.988033333333334,9.82591000336608,-0.2596132227165713,0.255994687416266,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ,0.2596132227165713,0.06457036225856427
d-aug-cc-pCVTZ,FCN,5,18.001316641436667,9.836920780744997,17.988033333333334,9.82591000336608,0.07384524954552689,0.11205860195285162,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ,0.07384524954552689,0.014838265190576294
d-aug-cc-pCVQZ,FCN,5,17.992554041333335,9.82674201295,17.988033333333334,9.82591000336608,0.02513175240577245,0.00846750665979278,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ,0.02513175240577245,0.0029935860525540647
aug-cc-pV6Z,FCN,5,,,17.988033333333334,9.82591000336608,,,aug,V,Fluorine,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,FCN,5,,,17.988033333333334,9.82591000336608,,,d-aug,V,Fluorine,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,NaCl,5,25.457225295266667,3.597618238760001,27.799096666666667,2.8348250027588526,-8.424271477166704,26.90794794242317,aug,V,Second-row,D,aug-cc-pVnZ,8.424271477166704,0.02218849716916793
aug-cc-pVTZ,NaCl,5,27.087109955376665,2.82367768724,27.799096666666667,2.8348250027588526,-2.5611865012280464,-0.3932276422002786,aug,V,Second-row,T,aug-cc-pVnZ,2.5611865012280464,0.005903491754111201
aug-cc-pVQZ,NaCl,5,27.472277883916664,2.533300020320274,27.799096666666667,2.8348250027588526,-1.175645333619364,-10.636458410841389,aug,V,Second-row,Q,aug-cc-pVnZ,1.175645333619364,0.0018117510991260133
aug-cc-pV5Z,NaCl,5,,,27.799096666666667,2.8348250027588526,,,aug,V,Second-row,5,aug-cc-pVnZ,,
aug-cc-pCVDZ,NaCl,5,25.78701933858333,3.9584852448550025,27.799096666666667,2.8348250027588526,-7.23792341963391,39.63772864295339,aug,CV,Second-row,D,aug-cc-pCVnZ,7.23792341963391,0.021630126670174832
aug-cc-pCVTZ,NaCl,5,27.350694427346667,3.1530005998258823,27.799096666666667,2.8348250027588526,-1.6130101085538873,11.223817934348014,aug,CV,Second-row,T,aug-cc-pCVnZ,1.6130101085538873,0.0049780001980934685
aug-cc-pCVQZ,NaCl,5,27.725043949,2.848933778865725,27.799096666666667,2.8348250027588526,-0.26638533818065585,0.4976947816229103,aug,CV,Second-row,Q,aug-cc-pCVnZ,0.26638533818065585,0.0009335715191127747
d-aug-cc-pVDZ,NaCl,5,27.13888860403333,2.2999807986400578,27.799096666666667,2.8348250027588526,-2.3749263170302206,-18.86692136545587,d-aug,V,Second-row,D,d-aug-cc-pVnZ,2.3749263170302206,0.022038267220182206
d-aug-cc-pVTZ,NaCl,5,27.442457273460004,2.440486588515033,27.799096666666667,2.8348250027588526,-1.282917202249605,-13.910502900886273,d-aug,V,Second-row,T,d-aug-cc-pVnZ,1.282917202249605,0.005797595101171282
d-aug-cc-pVQZ,NaCl,5,27.53110690467,2.52312727293011,27.799096666666667,2.8348250027588526,-0.9640232746052061,-10.995307630114667,d-aug,V,Second-row,Q,d-aug-cc-pVnZ,0.9640232746052061,0.0017661998801941081
d-aug-cc-pV5Z,NaCl,5,,,27.799096666666667,2.8348250027588526,,,d-aug,V,Second-row,5,d-aug-cc-pVnZ,,
d-aug-cc-pCVDZ,NaCl,5,27.307156846020003,2.43042297861,27.799096666666667,2.8348250027588526,-1.769625202377669,-14.265502235774294,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ,1.769625202377669,0.0215478525611843
d-aug-cc-pCVTZ,NaCl,5,27.69367924867,2.738467532025,27.799096666666667,2.8348250027588526,-0.37921166741748735,-3.3990623985634905,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ,0.37921166741748735,0.004884472466187617
d-aug-cc-pCVQZ,NaCl,5,27.77079087253,2.8105093717050003,27.799096666666667,2.8348250027588526,-0.10182271199699816,-0.8577471635881718,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ,0.10182271199699816,0.0009156099591791644
aug-cc-pV6Z,NaCl,5,,,27.799096666666667,2.8348250027588526,,,aug,V,Second-row,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,NaCl,5,,,27.799096666666667,2.8348250027588526,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,SiH3Cl,5,40.90292915362333,9.780974806742664,41.410896666666666,9.257825004136556,-1.226651808899895,5.650893188976412,aug,V,Second-row,D,aug-cc-pVnZ,1.226651808899895,0.04624199639317794
aug-cc-pVTZ,SiH3Cl,5,41.28542130231333,9.397549088065896,41.410896666666666,9.257825004136556,-0.30300083903842423,1.5092538891900427,aug,V,Second-row,T,aug-cc-pVnZ,0.30300083903842423,0.012760137665168259
aug-cc-pVQZ,SiH3Cl,5,41.36565336193667,9.236150470512012,41.410896666666666,9.257825004136556,-0.10925458845814266,-0.2341212284187697,aug,V,Second-row,Q,aug-cc-pVnZ,0.10925458845814266,0.0038776444391714904
aug-cc-pV5Z,SiH3Cl,5,41.38977081591667,9.277038805139668,41.410896666666666,9.257825004136556,-0.05101519756997041,0.20754119887259137,aug,V,Second-row,5,aug-cc-pVnZ,0.05101519756997041,0.0008485086301561751
aug-cc-pCVDZ,SiH3Cl,5,40.93745982548333,9.781835615306669,41.410896666666666,9.257825004136556,-1.1432663363805513,5.660191361750469,aug,CV,Second-row,D,aug-cc-pCVnZ,1.1432663363805513,0.04473985791923951
aug-cc-pCVTZ,SiH3Cl,5,41.32821291623,9.424762277106764,41.410896666666666,9.257825004136556,-0.19966665079054094,1.8032018632412772,aug,CV,Second-row,T,aug-cc-pCVnZ,0.19966665079054094,0.009003583821254324
aug-cc-pCVQZ,SiH3Cl,5,41.398367060160005,9.2598690581899,41.410896666666666,9.257825004136556,-0.030256786293512646,0.02207920383491294,aug,CV,Second-row,Q,aug-cc-pCVnZ,0.030256786293512646,0.0012838497351594924
d-aug-cc-pVDZ,SiH3Cl,5,41.50557367663333,9.183032424699512,41.410896666666666,9.257825004136556,0.22862825388390087,-0.8078849989454965,d-aug,V,Second-row,D,d-aug-cc-pVnZ,0.22862825388390087,0.04567848512522232
d-aug-cc-pVTZ,SiH3Cl,5,41.38965831745666,9.212016787726167,41.410896666666666,9.257825004136556,-0.051286861477463246,-0.4948053823648787,d-aug,V,Second-row,T,d-aug-cc-pVnZ,0.051286861477463246,0.012544215738216735
d-aug-cc-pVQZ,SiH3Cl,5,41.37956306827,9.23159259368692,41.410896666666666,9.257825004136556,-0.07566510488502784,-0.2833539242523606,d-aug,V,Second-row,Q,d-aug-cc-pVnZ,0.07566510488502784,0.0038238857702026507
d-aug-cc-pV5Z,SiH3Cl,5,41.40671640383,9.249819967033725,41.410896666666666,9.257825004136556,-0.010094596285395996,-0.08646779453332663,d-aug,V,Second-row,5,d-aug-cc-pVnZ,0.010094596285395996,0.0008314340442439061
d-aug-cc-pCVDZ,SiH3Cl,5,41.54017301375,9.181260742155793,41.410896666666666,9.257825004136556,0.3121795408680282,-0.8270221347514494,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ,0.3121795408680282,0.044161948618238966
d-aug-cc-pCVTZ,SiH3Cl,5,41.43438070397,9.234734481933,41.410896666666666,9.257825004136556,0.05670980151037604,-0.24941627426786991,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ,0.05670980151037604,0.008796191151191124
d-aug-cc-pCVQZ,SiH3Cl,5,41.41217685445667,9.25051159137781,41.410896666666666,9.257825004136556,0.0030914273610312686,-0.07899709440909108,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ,0.0030914273610312686,0.001244976340217363
aug-cc-pV6Z,SiH3Cl,5,,,41.410896666666666,9.257825004136556,,,aug,V,Second-row,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,SiH3Cl,5,,,41.410896666666666,9.257825004136556,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,N2H4,5,21.23261323372333,4.547810466626354,21.479476666666667,4.7534621226083,-1.149299104323316,-4.3263552054792065,aug,V,First-row,D,aug-cc-pVnZ,1.149299104323316,0.035105058270957556
aug-cc-pVTZ,N2H4,5,21.43960992631,4.709977333183256,21.479476666666667,4.7534621226083,-0.1856038718975697,-0.9148024808743623,aug,V,First-row,T,aug-cc-pVnZ,0.1856038718975697,0.008837942624964512
aug-cc-pVQZ,N2H4,5,21.466232626956668,4.752487297113301,21.479476666666667,4.7534621226083,-0.06165904279480009,-0.020507694599319327,aug,V,First-row,Q,aug-cc-pVnZ,0.06165904279480009,0.0018169486119603562
aug-cc-pV5Z,N2H4,5,21.470437885476667,4.756615511816049,21.479476666666667,4.7534621226083,-0.04208101216929147,0.06633878900077497,aug,V,First-row,5,aug-cc-pVnZ,0.04208101216929147,0.00021749067695964186
aug-cc-pCVDZ,N2H4,5,21.21655981868,4.543672399301915,21.479476666666667,4.7534621226083,-1.224037494333737,-4.413408961619543,aug,CV,First-row,D,aug-cc-pCVnZ,1.224037494333737,0.03433076571495519
aug-cc-pCVTZ,N2H4,5,21.43579347662333,4.712229827222322,21.479476666666667,4.7534621226083,-0.2033717614318137,-0.8674160921545961,aug,CV,First-row,T,aug-cc-pCVnZ,0.2033717614318137,0.00832214051796143
aug-cc-pCVQZ,N2H4,5,21.46587853526,4.752947588727428,21.479476666666667,4.7534621226083,-0.06330755454470359,-0.010824402669049275,aug,CV,First-row,Q,aug-cc-pCVnZ,0.06330755454470359,0.0016433943599594159
d-aug-cc-pVDZ,N2H4,5,21.502157753126667,4.753170151092529,21.479476666666667,4.7534621226083,0.10559422285738701,-0.0061422918336296786,d-aug,V,First-row,D,d-aug-cc-pVnZ,0.10559422285738701,0.034499900602952494
d-aug-cc-pVTZ,N2H4,5,21.493801641726662,4.75988894693904,21.479476666666667,4.7534621226083,0.0666914528798838,0.13520301971425897,d-aug,V,First-row,T,d-aug-cc-pVnZ,0.0666914528798838,0.008727818810953636
d-aug-cc-pVQZ,N2H4,5,21.482194936613336,4.759489598195384,21.479476666666667,4.7534621226083,0.012655196347905615,0.12680180112125453,d-aug,V,First-row,Q,d-aug-cc-pVnZ,0.012655196347905615,0.0017842917759622878
d-aug-cc-pV5Z,N2H4,5,21.478847187223334,4.7601233670972976,21.479476666666667,4.7534621226083,-0.0029306088463034808,0.14013458647993113,d-aug,V,First-row,5,d-aug-cc-pVnZ,0.0029306088463034808,0.0002134404039537685
d-aug-cc-pCVDZ,N2H4,5,21.48652557492,4.748384774338848,21.479476666666667,4.7534621226083,0.03281694597463779,-0.10681368944339803,d-aug,CV,First-row,D,d-aug-cc-pCVnZ,0.03281694597463779,0.033727497442953336
d-aug-cc-pCVTZ,N2H4,5,21.490308973576663,4.758608037556927,21.479476666666667,4.7534621226083,0.050430962905195095,0.10825614711752814,d-aug,CV,First-row,T,d-aug-cc-pCVnZ,0.050430962905195095,0.008232230429953802
d-aug-cc-pCVQZ,N2H4,5,21.481802542186667,4.759848146683028,21.479476666666667,4.7534621226083,0.010828362143524024,0.13434469256323597,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ,0.010828362143524024,0.0016151600699600976
aug-cc-pV6Z,N2H4,5,,,21.479476666666667,4.7534621226083,,,aug,V,First-row,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,N2H4,5,,,21.479476666666667,4.7534621226083,,,d-aug,V,First-row,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,NH2Cl,5,25.182476940286666,12.758630549550436,26.411176666666663,12.30051812334588,-4.652196083072395,3.724334386655448,aug,V,Second-row,D,aug-cc-pVnZ,4.652196083072395,0.03875519043060649
aug-cc-pVTZ,NH2Cl,5,26.096803839156667,12.423185103237095,26.411176666666663,12.30051812334588,-1.1903022401374594,0.997250511410564,aug,V,Second-row,T,aug-cc-pVnZ,1.1903022401374594,0.009682640087703476
aug-cc-pVQZ,NH2Cl,5,26.348301974146665,12.324698386980176,26.411176666666663,12.30051812334588,-0.2380609289526707,0.19657922854812832,aug,V,Second-row,Q,aug-cc-pVnZ,0.2380609289526707,0.002456402012626313
aug-cc-pV5Z,NH2Cl,5,26.36374143176,12.341375985016963,26.411176666666663,12.30051812334588,-0.17960288367813987,0.3321637451477527,aug,V,Second-row,5,aug-cc-pVnZ,0.17960288367813987,0.00046582037271036825
aug-cc-pCVDZ,NH2Cl,5,25.189294615136664,12.729928643079791,26.411176666666663,12.30051812334588,-4.6263824855335836,3.4909953826978084,aug,CV,Second-row,D,aug-cc-pCVnZ,4.6263824855335836,0.03766534133967525
aug-cc-pCVTZ,NH2Cl,5,26.139379223486667,12.390114637600004,26.411176666666663,12.30051812334588,-1.0291000912618506,0.7283962623011256,aug,CV,Second-row,T,aug-cc-pCVnZ,1.0291000912618506,0.008145805667709283
aug-cc-pCVQZ,NH2Cl,5,26.38034657363667,12.29870498164031,26.411176666666663,12.30051812334588,-0.11673123624554262,-0.014740368555117712,aug,CV,Second-row,Q,aug-cc-pCVnZ,0.11673123624554262,0.0014718330916139166
d-aug-cc-pVDZ,NH2Cl,5,26.258084629103333,12.37213595891673,26.411176666666663,12.30051812334588,-0.5796486824327883,0.5822342998293865,d-aug,V,Second-row,D,d-aug-cc-pVnZ,0.5796486824327883,0.03826306640667099
d-aug-cc-pVTZ,NH2Cl,5,26.37258727839,12.352910535689936,26.411176666666663,12.30051812334588,-0.14611006833847628,0.42593662981251373,d-aug,V,Second-row,T,d-aug-cc-pVnZ,0.14611006833847628,0.009505180932706025
d-aug-cc-pVQZ,NH2Cl,5,26.386846369976663,12.335511943711635,26.411176666666663,12.30051812334588,-0.09212121442777943,0.2844906207596165,d-aug,V,Second-row,Q,d-aug-cc-pVnZ,0.09212121442777943,0.002409083837619619
d-aug-cc-pV5Z,NH2Cl,5,26.410696737279995,12.316554003174025,26.411176666666663,12.30051812334588,-0.0018171450394833658,0.13036751515132997,d-aug,V,Second-row,5,d-aug-cc-pVnZ,0.0018171450394833658,0.0004565197066312976
d-aug-cc-pCVDZ,NH2Cl,5,26.26624450102,12.34302562356355,26.411176666666663,12.30051812334588,-0.5487531565739716,0.34557487572001516,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ,0.5487531565739716,0.03717995750969294
d-aug-cc-pCVTZ,NH2Cl,5,26.416950293086668,12.312135876198235,26.411176666666663,12.30051812334588,0.021860542197243628,0.09444929665446986,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ,0.021860542197243628,0.007977331284678257
d-aug-cc-pCVQZ,NH2Cl,5,26.417843540886665,12.311184369492285,26.411176666666663,12.30051812334588,0.025242624757481697,0.08671379562590134,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ,0.025242624757481697,0.0014319360996069008
aug-cc-pV6Z,NH2Cl,5,,,26.411176666666663,12.30051812334588,,,aug,V,Second-row,6,aug-cc-pVnZ,,
