,b,c,molecule,basis,Beta,beta_MRA,betaE,augmentation,polarization,mol_system,valence,Type
7380,1,3,S2H2,aug-cc-pVDZ,0.8869440000000001,7.49016,-88.1585440097408,aug,V,Second-row,D,aug-cc-pVnZ
7384,1,3,SO2,aug-cc-pVDZ,17.15202,17.428440000000002,-1.5860283536564468,aug,V,Second-row,D,aug-cc-pVnZ
7385,1,3,SiH3Cl,aug-cc-pVDZ,32.006099999999996,26.313120000000005,21.635518707017603,aug,V,Second-row,D,aug-cc-pVnZ
7389,1,3,BH2Cl,aug-cc-pVQZ,29.8548,35.24226,-15.286931087847377,aug,V,Second-row,Q,aug-cc-pVnZ
7390,1,3,BH2F,aug-cc-pVQZ,20.9964,20.8185,0.8545284242380625,aug,V,Fluorine,Q,aug-cc-pVnZ
7393,1,3,CH2BH,aug-cc-pVQZ,72.1284,79.827,-9.644105377879663,aug,V,First-row,Q,aug-cc-pVnZ
7396,1,3,CH3Cl,aug-cc-pVQZ,3.17301,1.5031860000000001,111.0856540707537,aug,V,Second-row,Q,aug-cc-pVnZ
7401,1,3,CO,aug-cc-pVQZ,19.84806,19.76988,0.39545004825522306,aug,V,First-row,Q,aug-cc-pVnZ
7403,1,3,CSO,aug-cc-pVQZ,20.90736,21.43698,-2.470590540271987,aug,V,Second-row,Q,aug-cc-pVnZ
7404,1,3,ClCN,aug-cc-pVQZ,15.368039999999999,14.32782,7.260141459063554,aug,V,Second-row,Q,aug-cc-pVnZ
7406,1,3,FNO,aug-cc-pVQZ,0.9654246,1.5266244,-36.76082997232326,aug,V,Fluorine,Q,aug-cc-pVnZ
7407,1,3,H2O,aug-cc-pVQZ,4.588746,4.918536,-6.705043939904052,aug,V,First-row,Q,aug-cc-pVnZ
7410,1,3,HCCCl,aug-cc-pVQZ,43.86972000000001,42.11802,4.159027418667845,aug,V,Second-row,Q,aug-cc-pVnZ
7411,1,3,HCCF,aug-cc-pVQZ,48.86886,48.87618,-0.014976620513305242,aug,V,Fluorine,Q,aug-cc-pVnZ
7412,1,3,HCHO,aug-cc-pVQZ,23.019780000000004,22.63182,1.7142236019904857,aug,V,First-row,Q,aug-cc-pVnZ
7413,1,3,HCHS,aug-cc-pVQZ,4.104384,2.407572,70.47814146368206,aug,V,Second-row,Q,aug-cc-pVnZ
7416,1,3,HCOOH,aug-cc-pVQZ,1.6628640000000001,1.6832292000000002,-1.2098887067786182,aug,V,First-row,Q,aug-cc-pVnZ
7417,1,3,HCP,aug-cc-pVQZ,29.505539999999996,28.35102,4.072234438126029,aug,V,Second-row,Q,aug-cc-pVnZ
7420,1,3,HNC,aug-cc-pVQZ,23.886599999999998,23.88342,0.013314676038845575,aug,V,First-row,Q,aug-cc-pVnZ
7422,1,3,HNS,aug-cc-pVQZ,17.232152000000003,18.979494000000003,-9.206473049281502,aug,V,Second-row,Q,aug-cc-pVnZ
7429,1,3,LiCl,aug-cc-pVQZ,52.965419999999995,51.42996000000001,2.9855360571930953,aug,V,Second-row,Q,aug-cc-pVnZ
7430,1,3,LiH,aug-cc-pVQZ,213.5178,210.1968,1.5799479345070895,aug,V,First-row,Q,aug-cc-pVnZ
7435,1,3,NH2Cl,aug-cc-pVQZ,18.5033504,19.4109642,-4.675779063051387,aug,V,Second-row,Q,aug-cc-pVnZ
7439,1,3,NH3O,aug-cc-pVQZ,30.014353199999995,29.89608,0.39561440831036626,aug,V,First-row,Q,aug-cc-pVnZ
7440,1,3,NOCl,aug-cc-pVQZ,38.55292,39.59844,-2.6403060322578273,aug,V,Second-row,Q,aug-cc-pVnZ
7442,1,3,NaCN,aug-cc-pVQZ,30.389737999999998,27.477114,10.600181663911274,aug,V,Second-row,Q,aug-cc-pVnZ
7444,1,3,NaH,aug-cc-pVQZ,776.7299999999999,714.258,8.74641936107119,aug,V,Second-row,Q,aug-cc-pVnZ
7449,1,3,P2H4,aug-cc-pVQZ,35.745031738,36.279900000000005,-1.4742826248143002,aug,V,Second-row,Q,aug-cc-pVnZ
7451,1,3,PH3O,aug-cc-pVQZ,33.312059999999995,38.002142412000005,-12.341626325043753,aug,V,Second-row,Q,aug-cc-pVnZ
7452,1,3,S2H2,aug-cc-pVQZ,6.973294612,7.49016,-6.900592083480196,aug,V,Second-row,Q,aug-cc-pVnZ
7456,1,3,SO2,aug-cc-pVQZ,17.25222,17.428440000000002,-1.011105985389402,aug,V,Second-row,Q,aug-cc-pVnZ
7457,1,3,SiH3Cl,aug-cc-pVQZ,26.84292,26.313120000000005,2.0134442437840683,aug,V,Second-row,Q,aug-cc-pVnZ
7461,1,3,BH2Cl,aug-cc-pVTZ,32.4732,35.24226,-7.857214605419751,aug,V,Second-row,T,aug-cc-pVnZ
7462,1,3,BH2F,aug-cc-pVTZ,21.38592,20.8185,2.725556596296556,aug,V,Fluorine,T,aug-cc-pVnZ
7465,1,3,CH2BH,aug-cc-pVTZ,74.7678,79.827,-6.337705287684623,aug,V,First-row,T,aug-cc-pVnZ
7468,1,3,CH3Cl,aug-cc-pVTZ,6.456,1.5031860000000001,329.48776798080877,aug,V,Second-row,T,aug-cc-pVnZ
7473,1,3,CO,aug-cc-pVTZ,20.05002,19.76988,1.417004048582993,aug,V,First-row,T,aug-cc-pVnZ
7475,1,3,CSO,aug-cc-pVTZ,20.175599999999996,21.43698,-5.884131066969334,aug,V,Second-row,T,aug-cc-pVnZ
7476,1,3,ClCN,aug-cc-pVTZ,18.2127,14.32782,27.114243478770693,aug,V,Second-row,T,aug-cc-pVnZ
7478,1,3,FNO,aug-cc-pVTZ,0.5761245999999999,1.5266244,-62.261535974402086,aug,V,Fluorine,T,aug-cc-pVnZ
7479,1,3,H2O,aug-cc-pVTZ,4.547256,4.918536,-7.548587628513842,aug,V,First-row,T,aug-cc-pVnZ
7482,1,3,HCCCl,aug-cc-pVTZ,47.737379999999995,42.11802,13.341937726417322,aug,V,Second-row,T,aug-cc-pVnZ
7483,1,3,HCCF,aug-cc-pVTZ,49.308539999999994,48.87618,0.8846026837612834,aug,V,Fluorine,T,aug-cc-pVnZ
7484,1,3,HCHO,aug-cc-pVTZ,23.99268,22.63182,6.0130382797318065,aug,V,First-row,T,aug-cc-pVnZ
7485,1,3,HCHS,aug-cc-pVTZ,7.3434,2.407572,205.01268497889157,aug,V,Second-row,T,aug-cc-pVnZ
7488,1,3,HCOOH,aug-cc-pVTZ,1.8369520000000001,1.6832292000000002,9.132612480819601,aug,V,First-row,T,aug-cc-pVnZ
7489,1,3,HCP,aug-cc-pVTZ,29.9604,28.35102,5.676621158603823,aug,V,Second-row,T,aug-cc-pVnZ
7492,1,3,HNC,aug-cc-pVTZ,24.063,23.88342,0.7519023657415808,aug,V,First-row,T,aug-cc-pVnZ
7494,1,3,HNS,aug-cc-pVTZ,13.8464398,18.979494000000003,-27.045263693542097,aug,V,Second-row,T,aug-cc-pVnZ
7501,1,3,LiCl,aug-cc-pVTZ,57.1755,51.42996000000001,11.1715817006274,aug,V,Second-row,T,aug-cc-pVnZ
7502,1,3,LiH,aug-cc-pVTZ,221.748,210.1968,5.495421433627912,aug,V,First-row,T,aug-cc-pVnZ
7507,1,3,NH2Cl,aug-cc-pVTZ,15.464188400000001,19.4109642,-20.332713817482585,aug,V,Second-row,T,aug-cc-pVnZ
7511,1,3,NH3O,aug-cc-pVTZ,29.79984,29.89608,-0.32191511395474476,aug,V,First-row,T,aug-cc-pVnZ
7512,1,3,NOCl,aug-cc-pVTZ,34.114979999999996,39.59844,-13.847666726264979,aug,V,Second-row,T,aug-cc-pVnZ
7514,1,3,NaCN,aug-cc-pVTZ,31.251252,27.477114,13.735569172220927,aug,V,Second-row,T,aug-cc-pVnZ
7516,1,3,NaH,aug-cc-pVTZ,792.918,714.258,11.012827297699145,aug,V,Second-row,T,aug-cc-pVnZ
7521,1,3,P2H4,aug-cc-pVTZ,34.98708,36.279900000000005,-3.56346075926341,aug,V,Second-row,T,aug-cc-pVnZ
7523,1,3,PH3O,aug-cc-pVTZ,33.74322,38.002142412000005,-11.207058712182386,aug,V,Second-row,T,aug-cc-pVnZ
7524,1,3,S2H2,aug-cc-pVTZ,5.019696000000001,7.49016,-32.98279342497356,aug,V,Second-row,T,aug-cc-pVnZ
7528,1,3,SO2,aug-cc-pVTZ,17.04246,17.428440000000002,-2.2146560449472443,aug,V,Second-row,T,aug-cc-pVnZ
7529,1,3,SiH3Cl,aug-cc-pVTZ,28.862849655999995,26.313120000000005,9.689955641900273,aug,V,Second-row,T,aug-cc-pVnZ
7533,1,3,BH2Cl,d-aug-cc-pCVDZ,31.5882,35.24226,-10.368404296432752,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
7534,1,3,BH2F,d-aug-cc-pCVDZ,20.42184,20.8185,-1.9053245911088728,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
7537,1,3,CH2BH,d-aug-cc-pCVDZ,69.071536376,79.827,-13.47346590000877,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
7540,1,3,CH3Cl,d-aug-cc-pCVDZ,3.7190339999999997,1.5031860000000001,147.41010094559152,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
7545,1,3,CO,d-aug-cc-pCVDZ,19.9935,19.76988,1.1311146046410012,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
7547,1,3,CSO,d-aug-cc-pCVDZ,19.73046,21.43698,-7.960636246336927,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
7548,1,3,ClCN,d-aug-cc-pCVDZ,17.65368,14.32782,23.21260317340672,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
7550,1,3,FNO,d-aug-cc-pCVDZ,1.3487232,1.5266244,-11.653239657377412,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
7551,1,3,H2O,d-aug-cc-pCVDZ,3.15681,4.918536,-35.81809709230551,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
7554,1,3,HCCCl,d-aug-cc-pCVDZ,45.01662,42.11802,6.882089898812911,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
7555,1,3,HCCF,d-aug-cc-pCVDZ,48.45252,48.87618,-0.8668026020036717,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
7556,1,3,HCHO,d-aug-cc-pCVDZ,22.989480000000004,22.63182,1.5803413070623695,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
7557,1,3,HCHS,d-aug-cc-pCVDZ,3.9679919999999997,2.407572,64.813014937871,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
7560,1,3,HCOOH,d-aug-cc-pCVDZ,1.7456768,1.6832292000000002,3.7099879208369138,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
7561,1,3,HCP,d-aug-cc-pCVDZ,26.2791,28.35102,-7.308096851541845,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
7564,1,3,HNC,d-aug-cc-pCVDZ,23.86902,23.88342,-0.060292872628802605,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
7566,1,3,HNS,d-aug-cc-pCVDZ,17.14681412,18.979494000000003,-9.656105057384584,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
7573,1,3,LiCl,d-aug-cc-pCVDZ,52.38084,51.42996000000001,1.8488834134811512,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
7574,1,3,LiH,d-aug-cc-pCVDZ,215.964,210.1968,2.743714461875729,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
7579,1,3,NH2Cl,d-aug-cc-pCVDZ,17.7159158,19.4109642,-8.732427624589599,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
7583,1,3,NH3O,d-aug-cc-pCVDZ,28.83336,29.89608,-3.554713527659821,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
7584,1,3,NOCl,d-aug-cc-pCVDZ,40.37348,39.59844,1.9572488209131578,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
7586,1,3,NaCN,d-aug-cc-pCVDZ,31.18478,27.477114,13.493651480282827,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
7588,1,3,NaH,d-aug-cc-pCVDZ,776.538,714.258,8.719538318086737,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
7593,1,3,P2H4,d-aug-cc-pCVDZ,34.90674,36.279900000000005,-3.784905691581304,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
7595,1,3,PH3O,d-aug-cc-pCVDZ,33.585179999999994,38.002142412000005,-11.62293000250759,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
7596,1,3,S2H2,d-aug-cc-pCVDZ,5.932536000000001,7.49016,-20.795603832227876,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
7600,1,3,SO2,d-aug-cc-pCVDZ,16.942500000000003,17.428440000000002,-2.7882013536495482,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
7601,1,3,SiH3Cl,d-aug-cc-pCVDZ,30.324239999999996,26.313120000000005,15.243802331308451,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
7605,1,3,BH2Cl,d-aug-cc-pCVQZ,29.29092,35.24226,-16.886941983856886,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
7606,1,3,BH2F,d-aug-cc-pCVQZ,20.797559999999997,20.8185,-0.10058361553427513,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
7609,1,3,CH2BH,d-aug-cc-pCVQZ,70.076750968,79.827,-12.214224550590652,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
7612,1,3,CH3Cl,d-aug-cc-pCVQZ,1.6793219999999998,1.5031860000000001,11.71751200450241,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
7617,1,3,CO,d-aug-cc-pCVQZ,19.784219999999998,19.76988,0.07253458291095916,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
7619,1,3,CSO,d-aug-cc-pCVQZ,21.50406,21.43698,0.3129172112862945,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
7620,1,3,ClCN,d-aug-cc-pCVQZ,14.34402,14.32782,0.11306674706969605,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
7622,1,3,FNO,d-aug-cc-pCVQZ,1.4901362,1.5266244,-2.3901229405215827,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
7623,1,3,H2O,d-aug-cc-pCVQZ,4.908767999999999,4.918536,-0.19859567969005862,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
7626,1,3,HCCCl,d-aug-cc-pCVQZ,42.14844,42.11802,0.07222561744355373,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
7627,1,3,HCCF,d-aug-cc-pCVQZ,48.92514,48.87618,0.10017149458079785,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
7628,1,3,HCHO,d-aug-cc-pCVQZ,22.57482,22.63182,-0.2518577825380467,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
7629,1,3,HCHS,d-aug-cc-pCVQZ,2.514948,2.407572,4.459928924244006,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
7632,1,3,HCOOH,d-aug-cc-pCVQZ,1.6620602,1.6832292000000002,-1.257642155922688,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
7633,1,3,HCP,d-aug-cc-pCVQZ,28.44204,28.35102,0.3210466501734341,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
7636,1,3,HNC,d-aug-cc-pCVQZ,23.91882,23.88342,0.14821997854578284,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
7638,1,3,HNS,d-aug-cc-pCVQZ,19.047036,18.979494000000003,0.35586828605649856,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
7645,1,3,LiCl,d-aug-cc-pCVQZ,51.37955999999999,51.42996000000001,-0.09799735407147417,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
7646,1,3,LiH,d-aug-cc-pCVQZ,210.85920000000002,210.1968,0.31513324655752106,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
7651,1,3,NH2Cl,d-aug-cc-pCVQZ,19.423751600000003,19.4109642,0.06587720150451935,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
7655,1,3,NH3O,d-aug-cc-pCVQZ,29.880899999999997,29.89608,-0.05077588767492063,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
7656,1,3,NOCl,d-aug-cc-pCVQZ,39.54260000000001,39.59844,-0.14101565617228667,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
7658,1,3,NaCN,d-aug-cc-pCVQZ,27.798598000000002,27.477114,1.1700064278948716,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
7660,1,3,NaH,d-aug-cc-pCVQZ,720.198,714.258,0.8316322673319642,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
7665,1,3,P2H4,d-aug-cc-pCVQZ,36.22158,36.279900000000005,-0.16075016744809636,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
7667,1,3,PH3O,d-aug-cc-pCVQZ,32.7702,38.002142412000005,-13.767493304135142,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
7668,1,3,S2H2,d-aug-cc-pCVQZ,7.42536,7.49016,-0.8651350571950395,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
7672,1,3,SO2,d-aug-cc-pCVQZ,17.414340000000003,17.428440000000002,-0.08090224942679386,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
7673,1,3,SiH3Cl,d-aug-cc-pCVQZ,26.374740000000003,26.313120000000005,0.23417975519435846,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
7677,1,3,BH2Cl,d-aug-cc-pCVTZ,29.616539999999997,35.24226,-15.962994427712651,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
7678,1,3,BH2F,d-aug-cc-pCVTZ,20.80134,20.8185,-0.08242668780171726,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
7681,1,3,CH2BH,d-aug-cc-pCVTZ,69.81660000000001,79.827,-12.540118005186203,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
7684,1,3,CH3Cl,d-aug-cc-pCVTZ,1.987728,1.5031860000000001,32.234334274002,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
7689,1,3,CO,d-aug-cc-pCVTZ,19.72182,19.76988,-0.24309707494430693,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
7691,1,3,CSO,d-aug-cc-pCVTZ,21.0483,21.43698,-1.8131285283654568,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
7692,1,3,ClCN,d-aug-cc-pCVTZ,14.95308,14.32782,4.363957671160029,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
7694,1,3,FNO,d-aug-cc-pCVTZ,1.4883436000000003,1.5266244,-2.5075454054055255,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
7695,1,3,H2O,d-aug-cc-pCVTZ,4.6624859999999995,4.918536,-5.205817340769695,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
7698,1,3,HCCCl,d-aug-cc-pCVTZ,42.16536,42.11802,0.11239844608079483,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
7699,1,3,HCCF,d-aug-cc-pCVTZ,48.80442,48.87618,-0.1468199847042007,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
7700,1,3,HCHO,d-aug-cc-pCVTZ,22.57998,22.63182,-0.2290580253819715,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
7701,1,3,HCHS,d-aug-cc-pCVTZ,2.5398300000000003,2.407572,5.493418265372758,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
7704,1,3,HCOOH,d-aug-cc-pCVTZ,1.7659496,1.6832292000000002,4.914387179119735,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
7705,1,3,HCP,d-aug-cc-pCVTZ,28.357620000000004,28.35102,0.02327958570804837,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
7708,1,3,HNC,d-aug-cc-pCVTZ,23.934540000000002,23.88342,0.21403969783222396,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
7710,1,3,HNS,d-aug-cc-pCVTZ,19.079866,18.979494000000003,0.5288444465379138,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
7717,1,3,LiCl,d-aug-cc-pCVTZ,52.67826,51.42996000000001,2.427184466019404,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
7718,1,3,LiH,d-aug-cc-pCVTZ,211.94279999999998,210.1968,0.8306501335890846,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
7723,1,3,NH2Cl,d-aug-cc-pCVTZ,19.436406799999997,19.4109642,0.13107334462034656,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
7727,1,3,NH3O,d-aug-cc-pCVTZ,29.67804,29.89608,-0.7293263866032001,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
7728,1,3,NOCl,d-aug-cc-pCVTZ,39.53058,39.59844,-0.1713703873182783,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
7730,1,3,NaCN,d-aug-cc-pCVTZ,28.42531,27.477114,3.450857320750641,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
7732,1,3,NaH,d-aug-cc-pCVTZ,730.692,714.258,2.300849272951786,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
7737,1,3,P2H4,d-aug-cc-pCVTZ,35.86991544,36.279900000000005,-1.130059785170315,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
7739,1,3,PH3O,d-aug-cc-pCVTZ,33.405675364000004,38.002142412000005,-12.095283992590286,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
7740,1,3,S2H2,d-aug-cc-pCVTZ,7.4676599999999995,7.49016,-0.30039411708162245,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
7744,1,3,SO2,d-aug-cc-pCVTZ,17.263979999999997,17.428440000000002,-0.9436300667185666,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
7745,1,3,SiH3Cl,d-aug-cc-pCVTZ,27.17808,26.313120000000005,3.2871814516864446,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
7749,1,3,FNO,d-aug-cc-pV5Z,1.5003654,1.5266244,-1.7200694551980193,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
7750,1,3,H2O,d-aug-cc-pV5Z,4.903727999999999,4.918536,-0.3010651950092543,d-aug,V,First-row,5,d-aug-cc-pVnZ
7753,1,3,BH2Cl,d-aug-cc-pVDZ,31.65702,35.24226,-10.173127376053642,d-aug,V,Second-row,D,d-aug-cc-pVnZ
7754,1,3,BH2F,d-aug-cc-pVDZ,20.29266,20.8185,-2.525830391238556,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
7757,1,3,CH2BH,d-aug-cc-pVDZ,69.456,79.827,-12.991844864519518,d-aug,V,First-row,D,d-aug-cc-pVnZ
7760,1,3,CH3Cl,d-aug-cc-pVDZ,4.038696,1.5031860000000001,168.67573274365245,d-aug,V,Second-row,D,d-aug-cc-pVnZ
7765,1,3,CO,d-aug-cc-pVDZ,19.94058,19.76988,0.8634346794214233,d-aug,V,First-row,D,d-aug-cc-pVnZ
7767,1,3,CSO,d-aug-cc-pVDZ,19.42956,21.43698,-9.364285454387698,d-aug,V,Second-row,D,d-aug-cc-pVnZ
7768,1,3,ClCN,d-aug-cc-pVDZ,18.07158,14.32782,26.12930648207475,d-aug,V,Second-row,D,d-aug-cc-pVnZ
7770,1,3,FNO,d-aug-cc-pVDZ,1.36024,1.5266244,-10.898843225615947,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
7771,1,3,H2O,d-aug-cc-pVDZ,3.1165200000000004,4.918536,-36.63724327726786,d-aug,V,First-row,D,d-aug-cc-pVnZ
7774,1,3,HCCCl,d-aug-cc-pVDZ,45.69366,42.11802,8.489572871659208,d-aug,V,Second-row,D,d-aug-cc-pVnZ
7775,1,3,HCCF,d-aug-cc-pVDZ,48.568079999999995,48.87618,-0.6303684125887153,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
7776,1,3,HCHO,d-aug-cc-pVDZ,22.86948,22.63182,1.0501143964559554,d-aug,V,First-row,D,d-aug-cc-pVnZ
7777,1,3,HCHS,d-aug-cc-pVDZ,4.367369999999999,2.407572,81.40142849310422,d-aug,V,Second-row,D,d-aug-cc-pVnZ
7780,1,3,HCOOH,d-aug-cc-pVDZ,1.7485732,1.6832292000000002,3.882061931910392,d-aug,V,First-row,D,d-aug-cc-pVnZ
7781,1,3,HCP,d-aug-cc-pVDZ,25.889519999999997,28.35102,-8.682227306107508,d-aug,V,Second-row,D,d-aug-cc-pVnZ
7784,1,3,HNC,d-aug-cc-pVDZ,23.8929,23.88342,0.03969280781395601,d-aug,V,First-row,D,d-aug-cc-pVnZ
7786,1,3,HNS,d-aug-cc-pVDZ,17.114930960000002,18.979494000000003,-9.824092465268041,d-aug,V,Second-row,D,d-aug-cc-pVnZ
7793,1,3,LiCl,d-aug-cc-pVDZ,53.279759999999996,51.42996000000001,3.5967362214553296,d-aug,V,Second-row,D,d-aug-cc-pVnZ
7794,1,3,LiH,d-aug-cc-pVDZ,228.12539999999998,210.1968,8.529435272087866,d-aug,V,First-row,D,d-aug-cc-pVnZ
7799,1,3,NH2Cl,d-aug-cc-pVDZ,17.341321999999998,19.4109642,-10.662232842611708,d-aug,V,Second-row,D,d-aug-cc-pVnZ
7803,1,3,NH3O,d-aug-cc-pVDZ,28.74492,29.89608,-3.850538264548398,d-aug,V,First-row,D,d-aug-cc-pVnZ
7804,1,3,NOCl,d-aug-cc-pVDZ,40.3194,39.59844,1.8206777842763635,d-aug,V,Second-row,D,d-aug-cc-pVnZ
7806,1,3,NaCN,d-aug-cc-pVDZ,32.58032,27.477114,18.572569157008264,d-aug,V,Second-row,D,d-aug-cc-pVnZ
7808,1,3,NaH,d-aug-cc-pVDZ,792.618,714.258,10.970825668035921,d-aug,V,Second-row,D,d-aug-cc-pVnZ
7813,1,3,P2H4,d-aug-cc-pVDZ,34.530539999999995,36.279900000000005,-4.821843500119928,d-aug,V,Second-row,D,d-aug-cc-pVnZ
7815,1,3,PH3O,d-aug-cc-pVDZ,33.77623924,38.002142412000005,-11.12017087401257,d-aug,V,Second-row,D,d-aug-cc-pVnZ
7816,1,3,S2H2,d-aug-cc-pVDZ,5.744400000000001,7.49016,-23.307379281617475,d-aug,V,Second-row,D,d-aug-cc-pVnZ
7820,1,3,SO2,d-aug-cc-pVDZ,16.852800000000002,17.428440000000002,-3.3028773659604638,d-aug,V,Second-row,D,d-aug-cc-pVnZ
7821,1,3,SiH3Cl,d-aug-cc-pVDZ,30.279854385999993,26.313120000000005,15.075119886961286,d-aug,V,Second-row,D,d-aug-cc-pVnZ
7825,1,3,BH2Cl,d-aug-cc-pVQZ,29.53686,35.24226,-16.18908662497808,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
7826,1,3,BH2F,d-aug-cc-pVQZ,20.803620000000002,20.8185,-0.07147489012175712,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
7829,1,3,CH2BH,d-aug-cc-pVQZ,70.0806,79.827,-12.209402833627713,d-aug,V,First-row,Q,d-aug-cc-pVnZ
7832,1,3,CH3Cl,d-aug-cc-pVQZ,2.069934,1.5031860000000001,37.703118576144256,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
7837,1,3,CO,d-aug-cc-pVQZ,19.786199999999997,19.76988,0.08254981820828847,d-aug,V,First-row,Q,d-aug-cc-pVnZ
7839,1,3,CSO,d-aug-cc-pVQZ,21.20976,21.43698,-1.0599440779438107,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
7840,1,3,ClCN,d-aug-cc-pVQZ,14.904720000000001,14.32782,4.026432492870527,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
