,molecule,omega,index,basis,alpha,gamma,cluster,alphaMRA,gammaMRA,alphaE,gammaE,augmentation,polarization,mol_system,valence,Type
8155,Na2,1,0,aug-cc-pCVQZ,273.2643384988333,128.19374352475,0.0,273.1809333333333,127.95955000259247,0.030531107893321457,0.18302152684406514,aug,CV,Second-row,Q,aug-cc-pCVnZ
8156,Na2,2,0,aug-cc-pCVQZ,275.84149891836665,130.59804282500002,0.0,275.75666666666666,130.35815000566174,0.03076344544102634,0.18402594646200565,aug,CV,Second-row,Q,aug-cc-pCVnZ
8157,Na2,3,0,aug-cc-pCVQZ,280.253813311,134.76581094045,0.0,280.1680333333333,134.5168000038806,0.03061733226524721,0.1851151206111114,aug,CV,Second-row,Q,aug-cc-pCVnZ
8158,Na2,4,0,aug-cc-pCVQZ,286.69030130536663,140.96172302044997,0.0,286.6016333333334,140.69695000519712,0.03093770646105279,0.18818674835741794,aug,CV,Second-row,Q,aug-cc-pCVnZ
8159,Na2,5,0,aug-cc-pCVQZ,295.4455194825,149.6102427462,0.0,295.3523333333333,149.32045000733692,0.03155084238373502,0.19407438086935277,aug,CV,Second-row,Q,aug-cc-pCVnZ
8160,Na2,6,0,aug-cc-pCVQZ,306.95773380073337,161.36719855374997,0.0,306.8593333333333,161.05045000321627,0.03206696251704047,0.19667660073435186,aug,CV,Second-row,Q,aug-cc-pCVnZ
8161,Na2,7,0,aug-cc-pCVQZ,321.8735021862,177.24603274424996,0.0,321.7699,176.8911000024051,0.03219760027274806,0.20065042381444678,aug,CV,Second-row,Q,aug-cc-pCVnZ
8162,Na2,8,0,aug-cc-pCVQZ,341.15944611049997,198.84701519264996,0.0,341.04609999999997,198.43830000199543,0.03323483555449066,0.20596587989839815,aug,CV,Second-row,Q,aug-cc-pCVnZ
8163,Na2,0,0,d-aug-cc-pCVDZ,273.4818015930667,129.4118461946,0.0,272.3333666666667,127.17545000381097,0.42170187974273204,1.7585125043567926,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
8164,Na2,1,0,d-aug-cc-pCVDZ,274.3341110660333,130.21367435784998,0.0,273.1809333333333,127.95955000259247,0.4221296554737546,1.7615913428984769,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
8165,Na2,2,0,d-aug-cc-pCVDZ,276.92523675213334,132.66641868039997,0.0,275.75666666666666,130.35815000566174,0.42376857088980024,1.7707129739398544,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
8166,Na2,3,0,d-aug-cc-pCVDZ,281.36141627373337,136.91833235995,0.0,280.1680333333333,134.5168000038806,0.4259525707489314,1.7853029182972797,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
8167,Na2,4,0,d-aug-cc-pCVDZ,287.8326363931333,143.2397086474,0.0,286.6016333333334,140.69695000519712,0.4295171124751483,1.8072592491229869,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
8168,Na2,5,0,d-aug-cc-pCVDZ,296.6349983366,152.0640407535,0.0,295.3523333333333,149.32045000733692,0.43428300998694874,1.8373844614239188,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
8169,Na2,6,0,d-aug-cc-pCVDZ,308.2091535710333,164.06115033129998,0.0,306.8593333333333,161.05045000321627,0.4398824122562087,1.8694144151870355,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
8170,Na2,7,0,d-aug-cc-pCVDZ,323.20537365996665,180.2661903575,0.0,321.7699,176.8911000024051,0.4461180675901154,1.9080046169926064,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
8171,Na2,8,0,d-aug-cc-pCVDZ,342.5962640251,202.31390178044998,0.0,341.04609999999997,198.43830000199543,0.45453210727231885,1.9530512902073744,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
8172,Na2,0,0,d-aug-cc-pCVTZ,272.4892823195,127.87435030785,0.0,272.3333666666667,127.17545000381097,0.05725176269867062,0.5495559905768648,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
8173,Na2,1,0,d-aug-cc-pCVTZ,273.33708580620004,128.6637916563,0.0,273.1809333333333,127.95955000259247,0.05716082413269531,0.5503627151652682,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
8174,Na2,2,0,d-aug-cc-pCVTZ,275.91451434186666,131.07857983625001,0.0,275.75666666666666,130.35815000566174,0.057241653341715354,0.5526542303315775,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
8175,Na2,3,0,d-aug-cc-pCVTZ,280.32724517286664,135.2644670531,0.0,280.1680333333333,134.5168000038806,0.05682726813587012,0.5558168564802451,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
8176,Na2,4,0,d-aug-cc-pCVTZ,286.76424882199996,141.48716891294998,0.0,286.6016333333334,140.69695000519712,0.056739205138249774,0.561646082394586,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
8177,Na2,5,0,d-aug-cc-pCVTZ,295.52000606896667,150.17279389864999,0.0,295.3523333333333,149.32045000733692,0.05677041171166612,0.5708152441753214,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
8178,Na2,6,0,d-aug-cc-pCVTZ,307.03267343066665,161.9796627449,0.0,306.8593333333333,161.05045000321627,0.05648845529656039,0.5769699753494453,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
8179,Na2,7,0,d-aug-cc-pCVTZ,321.9486583831667,177.9249740546,0.0,321.7699,176.8911000024051,0.055554725027625824,0.584469231171521,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
8180,Na2,8,0,d-aug-cc-pCVTZ,341.23438881730004,199.61474792369998,0.0,341.04609999999997,198.43830000199543,0.055209198199327465,0.5928532554918685,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
8181,Na2,0,0,d-aug-cc-pCVQZ,272.4102690623,127.39725433215,0.0,272.3333666666667,127.17545000381097,0.02823833031354827,0.17440813327759902,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
8182,Na2,1,0,d-aug-cc-pCVQZ,273.25797897086665,128.1831352478,0.0,273.1809333333333,127.95955000259247,0.028203153343546325,0.17473119060126033,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
8183,Na2,2,0,d-aug-cc-pCVQZ,275.8351366105333,130.58704986175,0.0,275.75666666666666,130.35815000566174,0.028456227301842475,0.17559305350551996,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
8184,Na2,3,0,d-aug-cc-pCVQZ,280.2474499045,134.75415005549996,0.0,280.1680333333333,134.5168000038806,0.028346050126354844,0.17644640045891036,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
8185,Na2,4,0,d-aug-cc-pCVQZ,286.68394447193333,140.9490672091,0.0,286.6016333333334,140.69695000519712,0.028719703248939913,0.1791916625723381,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
8186,Na2,5,0,d-aug-cc-pCVQZ,295.4391868390333,149.5961957041,0.0,295.3523333333333,149.32045000733692,0.029406744385516416,0.18466706787285125,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
8187,Na2,6,0,d-aug-cc-pCVQZ,306.9514589101,161.35125893369997,0.0,306.8593333333333,161.05045000321627,0.030022087243008637,0.18677931696414996,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
8188,Na2,7,0,d-aug-cc-pCVQZ,321.86734409850004,177.22754127645,0.0,321.7699,176.8911000024051,0.03028378306983786,0.1901968352508074,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
8189,Na2,8,0,d-aug-cc-pCVQZ,341.1535051152333,198.82507272954996,0.0,341.04609999999997,198.43830000199543,0.031492843704516243,0.194908305277076,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
8190,Na2,0,0,aug-cc-pV6Z,,,0.0,272.3333666666667,127.17545000381097,,,aug,V,Second-row,6,aug-cc-pVnZ
8191,Na2,1,0,aug-cc-pV6Z,,,0.0,273.1809333333333,127.95955000259247,,,aug,V,Second-row,6,aug-cc-pVnZ
8192,Na2,2,0,aug-cc-pV6Z,,,0.0,275.75666666666666,130.35815000566174,,,aug,V,Second-row,6,aug-cc-pVnZ
8193,Na2,3,0,aug-cc-pV6Z,,,0.0,280.1680333333333,134.5168000038806,,,aug,V,Second-row,6,aug-cc-pVnZ
8194,Na2,4,0,aug-cc-pV6Z,,,0.0,286.6016333333334,140.69695000519712,,,aug,V,Second-row,6,aug-cc-pVnZ
8195,Na2,5,0,aug-cc-pV6Z,,,0.0,295.3523333333333,149.32045000733692,,,aug,V,Second-row,6,aug-cc-pVnZ
8196,Na2,6,0,aug-cc-pV6Z,,,0.0,306.8593333333333,161.05045000321627,,,aug,V,Second-row,6,aug-cc-pVnZ
8197,Na2,7,0,aug-cc-pV6Z,,,0.0,321.7699,176.8911000024051,,,aug,V,Second-row,6,aug-cc-pVnZ
8198,Na2,8,0,aug-cc-pV6Z,,,0.0,341.04609999999997,198.43830000199543,,,aug,V,Second-row,6,aug-cc-pVnZ
8199,Na2,0,0,d-aug-cc-pV6Z,,,0.0,272.3333666666667,127.17545000381097,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ
8200,Na2,1,0,d-aug-cc-pV6Z,,,0.0,273.1809333333333,127.95955000259247,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ
8201,Na2,2,0,d-aug-cc-pV6Z,,,0.0,275.75666666666666,130.35815000566174,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ
8202,Na2,3,0,d-aug-cc-pV6Z,,,0.0,280.1680333333333,134.5168000038806,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ
8203,Na2,4,0,d-aug-cc-pV6Z,,,0.0,286.6016333333334,140.69695000519712,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ
8204,Na2,5,0,d-aug-cc-pV6Z,,,0.0,295.3523333333333,149.32045000733692,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ
8205,Na2,6,0,d-aug-cc-pV6Z,,,0.0,306.8593333333333,161.05045000321627,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ
8206,Na2,7,0,d-aug-cc-pV6Z,,,0.0,321.7699,176.8911000024051,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ
8207,Na2,8,0,d-aug-cc-pV6Z,,,0.0,341.04609999999997,198.43830000199543,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ
8208,F2,0,0,aug-cc-pVDZ,7.937947066198,9.269190495242999,3.0,8.588264333333333,9.078143501760152,-7.572161753467216,2.104472059136368,aug,V,Fluorine,D,aug-cc-pVnZ
8209,F2,1,0,aug-cc-pVDZ,7.940291706556667,9.2746767908,3.0,8.590919,9.083776500258356,-7.5734306590870295,2.101552042107308,aug,V,Fluorine,D,aug-cc-pVnZ
8210,F2,2,0,aug-cc-pVDZ,7.947339735159001,9.291171680251498,3.0,8.598587666666667,9.100173501007466,-7.573894187673373,2.0988410739958585,aug,V,Fluorine,D,aug-cc-pVnZ
8211,F2,3,0,aug-cc-pVDZ,7.9591337689543336,9.3187836658285,3.0,8.611018333333334,9.126047525679724,-7.570353924988743,2.1119344338985444,aug,V,Fluorine,D,aug-cc-pVnZ
8212,F2,4,0,aug-cc-pVDZ,7.975745843902334,9.357695220056499,3.0,8.629212333333333,9.165191511982577,-7.572724649580797,2.100378457146718,aug,V,Fluorine,D,aug-cc-pVnZ
8213,F2,5,0,aug-cc-pVDZ,7.997279027742334,9.4081651896565,3.0,8.652431333333334,9.21475301713356,-7.571886795183665,2.098940385741398,aug,V,Fluorine,D,aug-cc-pVnZ
8214,F2,6,0,aug-cc-pVDZ,8.023869916438667,9.470532013037,3.0,8.681057333333333,9.275689024772284,-7.570361439397629,2.1005769786412083,aug,V,Fluorine,D,aug-cc-pVnZ
8215,F2,7,0,aug-cc-pVDZ,8.055692361933,9.5452174527255,3.0,8.715148333333333,9.348347500056475,-7.566778512283885,2.1059331894523234,aug,V,Fluorine,D,aug-cc-pVnZ
8216,F2,8,0,aug-cc-pVDZ,8.092963122109,9.6327301121115,3.0,8.755285666666666,9.434301500021245,-7.564830775074268,2.1032676567502855,aug,V,Fluorine,D,aug-cc-pVnZ
8217,F2,0,0,aug-cc-pVTZ,8.418379293818333,9.089884716707498,3.0,8.588264333333333,9.078143501760152,-1.978106785274774,0.12933497851261583,aug,V,Fluorine,T,aug-cc-pVnZ
8218,F2,1,0,aug-cc-pVTZ,8.420805430283666,9.0952748429795,3.0,8.590919,9.083776500258356,-1.9801556703809384,0.1265810835484167,aug,V,Fluorine,T,aug-cc-pVnZ
8219,F2,2,0,aug-cc-pVTZ,8.428097864291667,9.1114808681075,3.0,8.598587666666667,9.100173501007466,-1.9827651817277137,0.12425441227887034,aug,V,Fluorine,T,aug-cc-pVnZ
8220,F2,3,0,aug-cc-pVTZ,8.440298942042,9.138610249016999,3.0,8.611018333333334,9.126047525679724,-1.9825691304183761,0.1376578776510336,aug,V,Fluorine,T,aug-cc-pVnZ
8221,F2,4,0,aug-cc-pVTZ,8.457480168761666,9.176843805387499,3.0,8.629212333333333,9.165191511982577,-1.990125609822947,0.12713638759961807,aug,V,Fluorine,T,aug-cc-pVnZ
8222,F2,5,0,aug-cc-pVTZ,8.479743677839666,9.226438293135502,3.0,8.652431333333334,9.21475301713356,-1.9958280954902468,0.1268105176580869,aug,V,Fluorine,T,aug-cc-pVnZ
8223,F2,6,0,aug-cc-pVTZ,8.507224465079,9.287729949451501,3.0,8.681057333333333,9.275689024772284,-2.002438891710272,0.12981164684434934,aug,V,Fluorine,T,aug-cc-pVnZ
8224,F2,7,0,aug-cc-pVTZ,8.540093635926667,9.361138858565,3.0,8.715148333333333,9.348347500056475,-2.0086255644912554,0.13683015643619045,aug,V,Fluorine,T,aug-cc-pVnZ
8225,F2,8,0,aug-cc-pVTZ,8.578563137118334,9.4471737343675,3.0,8.755285666666666,9.434301500021245,-2.0184667442794515,0.13644077779605823,aug,V,Fluorine,T,aug-cc-pVnZ
8226,F2,0,0,aug-cc-pVQZ,8.563547782483,9.054167612530499,3.0,8.588264333333333,9.078143501760152,-0.28779448199330226,-0.2641056425799491,aug,V,Fluorine,Q,aug-cc-pVnZ
8227,F2,1,0,aug-cc-pVQZ,8.566038426846667,9.059538517759998,3.0,8.590919,9.083776500258356,-0.28961480318150323,-0.2668271560585871,aug,V,Fluorine,Q,aug-cc-pVnZ
8228,F2,2,0,aug-cc-pVQZ,8.573524561793667,9.0756868768745,3.0,8.598587666666667,9.100173501007466,-0.2914793201464947,-0.2690786514153408,aug,V,Fluorine,Q,aug-cc-pVnZ
8229,F2,3,0,aug-cc-pVQZ,8.586049065282333,9.1027201423315,3.0,8.611018333333334,9.126047525679724,-0.28996881767565463,-0.2556132135251718,aug,V,Fluorine,Q,aug-cc-pVnZ
8230,F2,4,0,aug-cc-pVQZ,8.603684328343666,9.1408191409295,3.0,8.629212333333333,9.165191511982577,-0.295832388908268,-0.2659232054367135,aug,V,Fluorine,Q,aug-cc-pVnZ
8231,F2,5,0,aug-cc-pVQZ,8.626533721871,9.1902406725735,3.0,8.652431333333334,9.21475301713356,-0.2993102223482969,-0.266011954031571,aug,V,Fluorine,Q,aug-cc-pVnZ
8232,F2,6,0,aug-cc-pVQZ,8.654733823168,9.251321098263,3.0,8.681057333333333,9.275689024772284,-0.3032293089950828,-0.2627074543379439,aug,V,Fluorine,Q,aug-cc-pVnZ
8233,F2,7,0,aug-cc-pVQZ,8.688457643198,9.324480778893,3.0,8.715148333333333,9.348347500056475,-0.3062562920845382,-0.2553041718157285,aug,V,Fluorine,Q,aug-cc-pVnZ
8234,F2,8,0,aug-cc-pVQZ,8.727919310629666,9.410228985420499,3.0,8.755285666666666,9.434301500021245,-0.31256953889225464,-0.2551594794876136,aug,V,Fluorine,Q,aug-cc-pVnZ
8235,F2,0,0,aug-cc-pV5Z,8.577498306546667,9.073714435505002,3.0,8.588264333333333,9.078143501760152,-0.12535742227774474,-0.04878823797279662,aug,V,Fluorine,5,aug-cc-pVnZ
8236,F2,1,0,aug-cc-pV5Z,8.580009457021,9.079082111113498,3.0,8.590919,9.083776500258356,-0.12698924269918346,-0.051678827024464,aug,V,Fluorine,5,aug-cc-pVnZ
8237,F2,2,0,aug-cc-pV5Z,8.587557193101999,9.095220765071998,3.0,8.598587666666667,9.100173501007466,-0.12828238766965228,-0.054424631958062124,aug,V,Fluorine,5,aug-cc-pVnZ
8238,F2,3,0,aug-cc-pV5Z,8.600184640976002,9.122237802215999,3.0,8.611018333333334,9.126047525679724,-0.12581197644644304,-0.041745601839183105,aug,V,Fluorine,5,aug-cc-pVnZ
8239,F2,4,0,aug-cc-pV5Z,8.617964604713,9.1603139749905,3.0,8.629212333333333,9.165191511982577,-0.1303447891400783,-0.0532180586265005,aug,V,Fluorine,5,aug-cc-pVnZ
8240,F2,5,0,aug-cc-pV5Z,8.641001031058666,9.209705991061998,3.0,8.652431333333334,9.21475301713356,-0.13210509086195465,-0.05477114863716691,aug,V,Fluorine,5,aug-cc-pVnZ
8241,F2,6,0,aug-cc-pV5Z,8.669431230965001,9.270750117682498,3.0,8.681057333333333,9.275689024772284,-0.13392495777778723,-0.053245716588767,aug,V,Fluorine,5,aug-cc-pVnZ
8242,F2,7,0,aug-cc-pV5Z,8.703429095038333,9.3438666497425,3.0,8.715148333333333,9.348347500056475,-0.13446975136587896,-0.0479320041745106,aug,V,Fluorine,5,aug-cc-pVnZ
8243,F2,8,0,aug-cc-pV5Z,8.743209751355666,9.4295648744015,3.0,8.755285666666666,9.434301500021245,-0.13792714219451951,-0.050206426196311105,aug,V,Fluorine,5,aug-cc-pVnZ
8244,F2,0,0,d-aug-cc-pVDZ,8.557571936459333,9.053096576686,3.0,8.588264333333333,9.078143501760152,-0.3573760154874968,-0.27590360374118067,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
8245,F2,1,0,d-aug-cc-pVDZ,8.560084207162,9.058459058907,3.0,8.590919,9.083776500258356,-0.3589231005204469,-0.27871052695579357,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
8246,F2,2,0,d-aug-cc-pVDZ,8.567635457763666,9.0745818367745,3.0,8.598587666666667,9.100173501007466,-0.3599685216095461,-0.2812217176972798,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
8247,F2,3,0,d-aug-cc-pVDZ,8.580269298147666,9.101571391263498,3.0,8.611018333333334,9.126047525679724,-0.3570894172485738,-0.268200821301362,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
8248,F2,4,0,d-aug-cc-pVDZ,8.598059418802,9.139606804856998,3.0,8.629212333333333,9.165191511982577,-0.3610168961887053,-0.27915081853041734,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
8249,F2,5,0,d-aug-cc-pVDZ,8.621111201276667,9.188942135449999,3.0,8.652431333333334,9.21475301713356,-0.36198070634789914,-0.2801038903112198,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
8250,F2,6,0,d-aug-cc-pVDZ,8.649564206993,9.2499095973405,3.0,8.681057333333333,9.275689024772284,-0.3627798450242514,-0.27792466266318216,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
8251,F2,7,0,d-aug-cc-pVDZ,8.683595884736667,9.322923260314997,3.0,8.715148333333333,9.348347500056475,-0.36204144083224,-0.2719650691346664,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
8252,F2,8,0,d-aug-cc-pVDZ,8.723427171451334,9.408482558803,3.0,8.755285666666666,9.434301500021245,-0.3638772785749756,-0.27367093597960107,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
8253,F2,0,0,d-aug-cc-pVTZ,8.596628433426,9.079250525961,3.0,8.588264333333333,9.078143501760152,0.09738987725614787,0.012194389751959873,d-aug,V,Fluorine,T,d-aug-cc-pVnZ
8254,F2,1,0,d-aug-cc-pVTZ,8.599148941603,9.0845982231855,3.0,8.590919,9.083776500258356,0.09579815154816448,0.009046049593148153,d-aug,V,Fluorine,T,d-aug-cc-pVnZ
8255,F2,2,0,d-aug-cc-pVTZ,8.606724798257334,9.100676680053999,3.0,8.598587666666667,9.100173501007466,0.09463335033742017,0.00552933464924271,d-aug,V,Fluorine,T,d-aug-cc-pVnZ
8256,F2,3,0,d-aug-cc-pVTZ,8.619399273897667,9.127592506968499,3.0,8.611018333333334,9.126047525679724,0.0973281003466247,0.016929358349582854,d-aug,V,Fluorine,T,d-aug-cc-pVnZ
8257,F2,4,0,d-aug-cc-pVTZ,8.637245420059001,9.1655251023165,3.0,8.629212333333333,9.165191511982577,0.09309177263650269,0.0036397530099322303,d-aug,V,Fluorine,T,d-aug-cc-pVnZ
8258,F2,5,0,d-aug-cc-pVTZ,8.660367546666,9.214729210926,3.0,8.652431333333334,9.21475301713356,0.09172234978730226,-0.00025834884033966443,d-aug,V,Fluorine,T,d-aug-cc-pVnZ
8259,F2,6,0,d-aug-cc-pVTZ,8.688903466550666,9.275538449593999,3.0,8.681057333333333,9.275689024772284,0.0903822301369391,-0.0016233314623092555,d-aug,V,Fluorine,T,d-aug-cc-pVnZ
8260,F2,7,0,d-aug-cc-pVTZ,8.723027752884333,9.348369652013501,3.0,8.715148333333333,9.348347500056475,0.09041061895484179,0.00023696120652239293,d-aug,V,Fluorine,T,d-aug-cc-pVnZ
8261,F2,8,0,d-aug-cc-pVTZ,8.762956475980667,9.433727635843999,3.0,8.755285666666666,9.434301500021245,0.087613466950669,-0.006082741549494379,d-aug,V,Fluorine,T,d-aug-cc-pVnZ
8262,F2,0,0,d-aug-cc-pVQZ,8.594068724798333,9.0814968820075,3.0,8.588264333333333,9.078143501760152,0.06758515154769924,0.03693905308609542,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
8263,F2,1,0,d-aug-cc-pVQZ,8.596595849915,9.0868582806975,3.0,8.590919,9.083776500258356,0.0660796582414518,0.03392620281946237,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
8264,F2,2,0,d-aug-cc-pVQZ,8.604191606641667,9.102978004632499,3.0,8.598587666666667,9.100173501007466,0.06517279572230363,0.030818133574289683,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
8265,F2,3,0,d-aug-cc-pVQZ,8.616899413078334,9.129963157862498,3.0,8.611018333333334,9.126047525679724,0.06829714578860772,0.04290611211213305,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
8266,F2,4,0,d-aug-cc-pVQZ,8.634792565691667,9.167993980572499,3.0,8.629212333333333,9.165191511982577,0.0646667638108523,0.03057730529970436,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
8267,F2,5,0,d-aug-cc-pVQZ,8.657975713836334,9.2173264389955,3.0,8.652431333333334,9.21475301713356,0.06407887320227076,0.027927193025729213,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
8268,F2,6,0,d-aug-cc-pVQZ,8.686587096961,9.278295801388499,3.0,8.681057333333333,9.275689024772284,0.06369919487150408,0.028103320510780024,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
8269,F2,7,0,d-aug-cc-pVQZ,8.720801784874,9.351321061884,3.0,8.715148333333333,9.348347500056475,0.06486925207048606,0.03180842205007638,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
8270,F2,8,0,d-aug-cc-pVQZ,8.760836376143667,9.4369098348995,3.0,8.755285666666666,9.434301500021245,0.06339838228390293,0.027647355538186036,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ
8271,F2,0,0,d-aug-cc-pV5Z,8.589299539413666,9.078347468709499,3.0,8.588264333333333,9.078143501760152,0.01205372867152249,0.0022467914205892064,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
8272,F2,1,0,d-aug-cc-pV5Z,8.591827385574666,9.083710320533,3.0,8.590919,9.083776500258356,0.010573788143810065,-0.0007285485871964863,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
8273,F2,2,0,d-aug-cc-pV5Z,8.599425306930668,9.099834442873998,3.0,8.598587666666667,9.100173501007466,0.009741602882620874,-0.003725842517514551,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
8274,F2,3,0,d-aug-cc-pV5Z,8.612136725225334,9.126827058801998,3.0,8.611018333333334,9.126047525679724,0.012987916744647807,0.008541848155856442,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
8275,F2,4,0,d-aug-cc-pV5Z,8.63003494011,9.16486861449,3.0,8.629212333333333,9.165191511982577,0.009532814176907566,-0.0035230850567028573,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
8276,F2,5,0,d-aug-cc-pV5Z,8.653224598359001,9.214215381931501,3.0,8.652431333333334,9.21475301713356,0.009168116973213904,-0.005834504745376758,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
8277,F2,6,0,d-aug-cc-pV5Z,8.681843921406,9.275203056591,3.0,8.681057333333333,9.275689024772284,0.00906097082950399,-0.005239159915624818,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
8278,F2,7,0,d-aug-cc-pV5Z,8.716067928043332,9.3482512174,3.0,8.715148333333333,9.348347500056475,0.010551681679140482,-0.0010299430618580338,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
8279,F2,8,0,d-aug-cc-pV5Z,8.756113099964333,9.433868283008499,3.0,8.755285666666666,9.434301500021245,0.009450671619059065,-0.004591935213704923,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
8280,F2,0,0,aug-cc-pCVDZ,7.942094346956334,9.2686588615555,3.0,8.588264333333333,9.078143501760152,-7.523871661344214,2.098615865219667,aug,CV,Fluorine,D,aug-cc-pCVnZ
8281,F2,1,0,aug-cc-pCVDZ,7.944441200183334,9.274149415854998,3.0,8.590919,9.083776500258356,-7.525129730785092,2.0957463626634536,aug,CV,Fluorine,D,aug-cc-pCVnZ
8282,F2,2,0,aug-cc-pCVDZ,7.951495903137,9.2906571033945,3.0,8.598587666666667,9.100173501007466,-7.525558715161866,2.093186491070142,aug,CV,Fluorine,D,aug-cc-pCVnZ
8283,F2,3,0,aug-cc-pCVDZ,7.963301182757333,9.318290489614,3.0,8.611018333333334,9.126047525679724,-7.521957630361572,2.106530383425305,aug,CV,Fluorine,D,aug-cc-pCVnZ
8284,F2,4,0,aug-cc-pCVDZ,7.979929267964333,9.3572321433985,3.0,8.629212333333333,9.165191511982577,-7.524244859069221,2.0953258986988827,aug,CV,Fluorine,D,aug-cc-pCVnZ
8285,F2,5,0,aug-cc-pCVDZ,8.001483519176,9.407741024361,3.0,8.652431333333334,9.21475301713356,-7.5232936163222615,2.094337274896084,aug,CV,Fluorine,D,aug-cc-pCVnZ
8286,F2,6,0,aug-cc-pCVDZ,8.028100953677333,9.470155669249,3.0,8.681057333333333,9.275689024772284,-7.52162270774083,2.096519665087521,aug,CV,Fluorine,D,aug-cc-pCVnZ
8287,F2,7,0,aug-cc-pCVDZ,8.059956022899,9.5448978667665,3.0,8.715148333333333,9.348347500056475,-7.517856098081334,2.102514553602516,aug,CV,Fluorine,D,aug-cc-pCVnZ
8288,F2,8,0,aug-cc-pCVDZ,8.097266349747999,9.632476064942999,3.0,8.755285666666666,9.434301500021245,-7.5156807210059835,2.100574853594698,aug,CV,Fluorine,D,aug-cc-pCVnZ
8289,F2,0,0,aug-cc-pCVTZ,8.418877433752,9.089416880846999,3.0,8.588264333333333,9.078143501760152,-1.9723065453854014,0.12418154752302232,aug,CV,Fluorine,T,aug-cc-pCVnZ
8290,F2,1,0,aug-cc-pCVTZ,8.421304188712334,9.0948084435565,3.0,8.590919,9.083776500258356,-1.9743500234103668,0.121446661505055,aug,CV,Fluorine,T,aug-cc-pCVnZ
8291,F2,2,0,aug-cc-pCVTZ,8.428598494780667,9.111018778094,3.0,8.598587666666667,9.100173501007466,-1.9769429408155108,0.11917659685644873,aug,CV,Fluorine,T,aug-cc-pCVnZ
