,b,c,molecule,basis,Beta,beta_MRA,betaE,augmentation,polarization,mol_system,valence,Type
5790,1,1,BH2F,d-aug-cc-pCVDZ,25.581390347533574,25.479359190040903,0.40044632493172116,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
5791,1,1,BH3,d-aug-cc-pCVDZ,7.50341438112361,6.716539259441505,11.715484586440665,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
5793,1,1,CH2BH,d-aug-cc-pCVDZ,57.01252737681594,61.57581397653124,-7.4108425127023585,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
5794,1,1,CH2NH,d-aug-cc-pCVDZ,11.662750660677592,12.09939024432717,-3.6087734574417714,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
5795,1,1,CH3BH2,d-aug-cc-pCVDZ,18.274507535796673,17.762697593714005,2.881375080459572,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
5796,1,1,CH3Cl,d-aug-cc-pCVDZ,6.137926869192888,7.369176134529041,-16.70809928896945,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
5801,1,1,CO,d-aug-cc-pCVDZ,16.28503066526177,16.246396546313715,0.23780115693913226,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
5803,1,1,CSO,d-aug-cc-pCVDZ,49.65147631680921,50.56552988905349,-1.8076614133181539,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
5804,1,1,ClCN,d-aug-cc-pCVDZ,9.34983795829425,7.299113439597338,28.09552880178338,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
5805,1,1,FCN,d-aug-cc-pCVDZ,17.856083766843753,18.619744833409403,-4.1013508691881375,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
5806,1,1,FNO,d-aug-cc-pCVDZ,9.200522331081094,9.127347014413923,0.8017150717685324,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
5807,1,1,H2O,d-aug-cc-pCVDZ,7.158235171089507,7.9667950581407085,-10.149123721024939,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
5808,1,1,HBO,d-aug-cc-pCVDZ,19.715668063935002,20.527137653608932,-3.9531551030996432,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
5809,1,1,HBS,d-aug-cc-pCVDZ,29.57863549293291,26.977988427559445,9.639885020918634,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
5810,1,1,HCCCl,d-aug-cc-pCVDZ,42.111306753132,38.90548516262505,8.2400247088723,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
5811,1,1,HCCF,d-aug-cc-pCVDZ,45.99561413691113,45.91026939735918,0.18589466076376082,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
5812,1,1,HCHO,d-aug-cc-pCVDZ,31.021540260405263,30.92678791858771,0.30637627828334935,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
5813,1,1,HCHS,d-aug-cc-pCVDZ,41.00073773089662,42.37526817873266,-3.2437091419421256,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
5816,1,1,HCOOH,d-aug-cc-pCVDZ,13.097499060225664,12.892192760121512,1.5924854981939973,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
5817,1,1,HCP,d-aug-cc-pCVDZ,22.428227819142002,25.807473305367147,-13.094057857738314,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
5818,1,1,HCl,d-aug-cc-pCVDZ,4.596883199040721,3.4295938257297776,34.035790610351874,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
5820,1,1,HNC,d-aug-cc-pCVDZ,19.240453555213744,19.725535530442816,-2.4591574433071033,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
5822,1,1,HNS,d-aug-cc-pCVDZ,62.11314517361576,64.0819932446726,-3.0723889369975526,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
5824,1,1,HOF,d-aug-cc-pCVDZ,12.93665989136801,12.79157643541421,1.1342109136144232,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
5825,1,1,HOOH,d-aug-cc-pCVDZ,4.168988305932953,4.195812828356021,-0.6393164690708595,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
5828,1,1,LiCN,d-aug-cc-pCVDZ,43.79705701258497,43.375901279060585,0.9709440521243918,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
5829,1,1,LiCl,d-aug-cc-pCVDZ,78.6630492412313,75.60313994133287,4.047330973651212,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
5830,1,1,LiH,d-aug-cc-pCVDZ,259.2616466892211,266.4902368319031,-2.7125159362748574,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
5831,1,1,LiH_s,d-aug-cc-pCVDZ,260.33831178008944,267.6900123280836,-2.74634846629385,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
5833,1,1,N2H2,d-aug-cc-pCVDZ,10.723300190812934,10.90076379028159,-1.6279923396457068,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
5835,1,1,NH2Cl,d-aug-cc-pCVDZ,22.439000086665665,23.632255707650614,-5.049266713031755,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
5836,1,1,NH2F,d-aug-cc-pCVDZ,23.832360218596545,24.03540305642154,-0.8447656873003764,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
5837,1,1,NH2OH,d-aug-cc-pCVDZ,19.579075347247873,19.50647807429829,0.3721700692101719,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
5838,1,1,NH3,d-aug-cc-pCVDZ,10.76330898339911,11.235846276750564,-4.20562262701331,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
5839,1,1,NH3O,d-aug-cc-pCVDZ,21.04571485847004,22.60239942146316,-6.887253578551048,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
5840,1,1,NOCl,d-aug-cc-pCVDZ,57.54148565143653,59.31833322720523,-2.9954442060313675,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
5842,1,1,NaCN,d-aug-cc-pCVDZ,78.27070871517678,72.65211868220874,7.73355290235182,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
5844,1,1,NaH,d-aug-cc-pCVDZ,696.9709692042611,649.0115739175923,7.389605550048087,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
5846,1,1,O3,d-aug-cc-pCVDZ,25.65396478332127,26.471080235595785,-3.0868232236920017,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
5848,1,1,OF2,d-aug-cc-pCVDZ,2.2040136346644195,2.173370583433768,1.4099321792713992,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
5849,1,1,P2H4,d-aug-cc-pCVDZ,50.06459670576243,50.83878013213709,-1.5228206191463378,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
5850,1,1,PH3,d-aug-cc-pCVDZ,18.264466150846953,18.01109795595879,1.4067337566410827,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
5851,1,1,PH3O,d-aug-cc-pCVDZ,44.403254345985566,46.95294933931491,-5.430319136937413,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
5852,1,1,S2H2,d-aug-cc-pCVDZ,14.419821627368414,15.779423162386593,-8.616294277848258,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
5855,1,1,SH2,d-aug-cc-pCVDZ,8.553835442171282,7.293374957975936,17.282266323314744,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
5856,1,1,SO2,d-aug-cc-pCVDZ,23.844098141316106,23.315923796585682,2.2652945229121397,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
5857,1,1,SiH3Cl,d-aug-cc-pCVDZ,27.231486644331056,24.319792580574248,11.97252835981242,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
5858,1,1,SiH3F,d-aug-cc-pCVDZ,27.852907952534885,27.538989246797676,1.139906417493924,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
5859,1,1,SiH4,d-aug-cc-pCVDZ,9.433169442732632,9.56998486369903,-1.429630484426029,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
5860,1,1,BF,d-aug-cc-pCVQZ,28.3585699029654,28.570239431429908,-0.7408741847352255,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
5861,1,1,BH2Cl,d-aug-cc-pCVQZ,22.15332767282999,24.48541132468646,-9.52438013367264,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5862,1,1,BH2F,d-aug-cc-pCVQZ,25.467838433686733,25.479359190040903,-0.045216036511124665,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
5863,1,1,BH3,d-aug-cc-pCVQZ,6.73137262104635,6.716539259441505,0.22084828260318215,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
5865,1,1,CH2BH,d-aug-cc-pCVQZ,57.14967730813327,61.57581397653124,-7.188109068415931,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
5866,1,1,CH2NH,d-aug-cc-pCVQZ,12.002513010652441,12.09939024432717,-0.8006786434560179,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
5867,1,1,CH3BH2,d-aug-cc-pCVQZ,17.735758238658015,17.762697593714005,-0.15166252149405465,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
5868,1,1,CH3Cl,d-aug-cc-pCVQZ,7.364341122066004,7.369176134529041,-0.06561130273955312,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5873,1,1,CO,d-aug-cc-pCVQZ,16.22366378172986,16.246396546313715,-0.13992496440086938,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
5875,1,1,CSO,d-aug-cc-pCVQZ,50.42374632111719,50.56552988905349,-0.2803956929698611,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5876,1,1,ClCN,d-aug-cc-pCVQZ,7.312910485552441,7.299113439597338,0.18902358579954118,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5877,1,1,FCN,d-aug-cc-pCVQZ,18.574687794087286,18.619744833409403,-0.24198526738815018,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
5878,1,1,FNO,d-aug-cc-pCVQZ,9.116391367247664,9.127347014413923,-0.12003101392943775,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
5879,1,1,H2O,d-aug-cc-pCVQZ,7.964450662872098,7.9667950581407085,-0.02942708142360283,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
5880,1,1,HBO,d-aug-cc-pCVQZ,18.883127433246905,20.527137653608932,-8.008959885710071,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
5881,1,1,HBS,d-aug-cc-pCVQZ,26.304768173014963,26.977988427559445,-2.495442743450627,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5882,1,1,HCCCl,d-aug-cc-pCVQZ,38.92492654359402,38.90548516262505,0.04997079688816526,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5883,1,1,HCCF,d-aug-cc-pCVQZ,45.923506216637286,45.91026939735918,0.0288319355382986,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
5884,1,1,HCHO,d-aug-cc-pCVQZ,30.889571678457038,30.92678791858771,-0.12033658402754427,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
5885,1,1,HCHS,d-aug-cc-pCVQZ,42.306646527021556,42.37526817873266,-0.16193797623101486,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5888,1,1,HCOOH,d-aug-cc-pCVQZ,12.902854709285865,12.892192760121512,0.08270082027731529,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
5889,1,1,HCP,d-aug-cc-pCVQZ,25.745240024291498,25.807473305367147,-0.2411444171200843,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5890,1,1,HCl,d-aug-cc-pCVQZ,3.4310424168309743,3.4295938257297776,0.04223797845473812,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5892,1,1,HNC,d-aug-cc-pCVQZ,19.653643103348646,19.725535530442816,-0.3644637530028873,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
5894,1,1,HNS,d-aug-cc-pCVQZ,64.14598766076644,64.0819932446726,0.09986333578841085,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5896,1,1,HOF,d-aug-cc-pCVQZ,12.785150595476862,12.79157643541421,-0.05023493366742459,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
5897,1,1,HOOH,d-aug-cc-pCVQZ,4.182932152903351,4.195812828356021,-0.30698880001557716,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
5900,1,1,LiCN,d-aug-cc-pCVQZ,43.44207245811974,43.375901279060585,0.15255286255250125,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
5901,1,1,LiCl,d-aug-cc-pCVQZ,75.74246619486195,75.60313994133287,0.18428633207191242,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5902,1,1,LiH,d-aug-cc-pCVQZ,266.87367589848384,266.4902368319031,0.1438848458912321,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
5903,1,1,LiH_s,d-aug-cc-pCVQZ,267.9882466997742,267.6900123280836,0.11141034702673429,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
5905,1,1,N2H2,d-aug-cc-pCVQZ,10.960014756114159,10.90076379028159,0.5435487546789378,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
5907,1,1,NH2Cl,d-aug-cc-pCVQZ,23.635526814292994,23.632255707650614,0.013841702979377826,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5908,1,1,NH2F,d-aug-cc-pCVQZ,24.05130330489275,24.03540305642154,0.06615345053246457,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
5909,1,1,NH2OH,d-aug-cc-pCVQZ,19.49067031555999,19.50647807429829,-0.08103850771057172,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
5910,1,1,NH3,d-aug-cc-pCVQZ,11.166631875034868,11.235846276750564,-0.6160141391300069,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
5911,1,1,NH3O,d-aug-cc-pCVQZ,22.583592920136848,22.60239942146316,-0.08320577375716519,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
5912,1,1,NOCl,d-aug-cc-pCVQZ,59.16340899971011,59.31833322720523,-0.2611742762591136,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5914,1,1,NaCN,d-aug-cc-pCVQZ,73.17635855257845,72.65211868220874,0.7215754748499708,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5916,1,1,NaH,d-aug-cc-pCVQZ,652.7345940431867,649.0115739175923,0.5736446429023382,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5918,1,1,O3,d-aug-cc-pCVQZ,26.554801296763753,26.471080235595785,0.3162736859351406,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
5920,1,1,OF2,d-aug-cc-pCVQZ,2.166611446008105,2.173370583433768,-0.31099792539678545,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
5921,1,1,P2H4,d-aug-cc-pCVQZ,50.67150697672274,50.83878013213709,-0.3290266898213988,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5922,1,1,PH3,d-aug-cc-pCVQZ,17.86696481043818,18.01109795595879,-0.8002463029907845,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5923,1,1,PH3O,d-aug-cc-pCVQZ,42.23961175257629,46.95294933931491,-10.038427091505465,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5924,1,1,S2H2,d-aug-cc-pCVQZ,15.734000817893044,15.779423162386593,-0.2878580796402107,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5927,1,1,SH2,d-aug-cc-pCVQZ,7.137805735499898,7.293374957975936,-2.133021041320657,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5928,1,1,SO2,d-aug-cc-pCVQZ,23.369015284695937,23.315923796585682,0.22770484486670534,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5929,1,1,SiH3Cl,d-aug-cc-pCVQZ,24.319992650335003,24.319792580574248,0.00082266228255062,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5930,1,1,SiH3F,d-aug-cc-pCVQZ,27.536634568606093,27.538989246797676,-0.008550343552848852,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5931,1,1,SiH4,d-aug-cc-pCVQZ,7.84556018148262,9.56998486369903,-18.01909518955998,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
5932,1,1,BF,d-aug-cc-pCVTZ,28.42420342425816,28.570239431429908,-0.5111472990005642,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
5933,1,1,BH2Cl,d-aug-cc-pCVTZ,22.497337421502422,24.48541132468646,-8.11942211965065,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
5934,1,1,BH2F,d-aug-cc-pCVTZ,25.54845561120724,25.479359190040903,0.27118586716004733,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
5935,1,1,BH3,d-aug-cc-pCVTZ,6.756862568958806,6.716539259441505,0.6003584280493646,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
5937,1,1,CH2BH,d-aug-cc-pCVTZ,57.2073731858273,61.57581397653124,-7.094410140268558,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
5938,1,1,CH2NH,d-aug-cc-pCVTZ,11.973723729610581,12.09939024432717,-1.0386185764651021,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
5939,1,1,CH3BH2,d-aug-cc-pCVTZ,17.778584022729945,17.762697593714005,0.08943702910058714,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
5940,1,1,CH3Cl,d-aug-cc-pCVTZ,7.153389071132381,7.369176134529041,-2.9282386450985665,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
5945,1,1,CO,d-aug-cc-pCVTZ,16.32476995728924,16.246396546313715,0.4824048874598555,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
5947,1,1,CSO,d-aug-cc-pCVTZ,50.07335502654176,50.56552988905349,-0.9733406603107139,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
5948,1,1,ClCN,d-aug-cc-pCVTZ,7.625602104387437,7.299113439597338,4.472990692525938,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
5949,1,1,FCN,d-aug-cc-pCVTZ,18.55289850516481,18.619744833409403,-0.35900775678005953,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
5950,1,1,FNO,d-aug-cc-pCVTZ,9.138508279346853,9.127347014413923,0.1222837798903049,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
5951,1,1,H2O,d-aug-cc-pCVTZ,7.802287927912525,7.9667950581407085,-2.0649097789968254,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
5952,1,1,HBO,d-aug-cc-pCVTZ,18.96106451246835,20.527137653608932,-7.629281624977292,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
5953,1,1,HBS,d-aug-cc-pCVTZ,26.576609841791367,26.977988427559445,-1.4878002740858516,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
5954,1,1,HCCCl,d-aug-cc-pCVTZ,39.20683808396305,38.90548516262505,0.7745769525257041,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
5955,1,1,HCCF,d-aug-cc-pCVTZ,45.839982620725124,45.91026939735918,-0.15309597951977824,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
5956,1,1,HCHO,d-aug-cc-pCVTZ,30.92590132364874,30.92678791858771,-0.002866754029880468,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
5957,1,1,HCHS,d-aug-cc-pCVTZ,42.52521915017701,42.37526817873266,0.3538643597767369,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
5960,1,1,HCOOH,d-aug-cc-pCVTZ,12.918902647670409,12.892192760121512,0.20717877901668272,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
5961,1,1,HCP,d-aug-cc-pCVTZ,25.425953173615866,25.807473305367147,-1.4783319825111896,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
5962,1,1,HCl,d-aug-cc-pCVTZ,3.7460624641994174,3.4295938257297776,9.22758363090705,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
5964,1,1,HNC,d-aug-cc-pCVTZ,19.584723303442647,19.725535530442816,-0.7138575618535175,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
5966,1,1,HNS,d-aug-cc-pCVTZ,64.11298451476048,64.0819932446726,0.04836190093144082,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
5968,1,1,HOF,d-aug-cc-pCVTZ,12.7726632781251,12.79157643541421,-0.14785634424814809,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
5969,1,1,HOOH,d-aug-cc-pCVTZ,4.163579147550818,4.195812828356021,-0.7682344786059646,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
5972,1,1,LiCN,d-aug-cc-pCVTZ,43.42250048282901,43.375901279060585,0.1074310905233421,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
5973,1,1,LiCl,d-aug-cc-pCVTZ,76.13811099443109,75.60313994133287,0.7076042787552859,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
5974,1,1,LiH,d-aug-cc-pCVTZ,268.19868388084467,266.4902368319031,0.6410917973025966,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
5975,1,1,LiH_s,d-aug-cc-pCVTZ,269.3201782509152,267.6900123280836,0.6089752503853878,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
5977,1,1,N2H2,d-aug-cc-pCVTZ,11.031896151229077,10.90076379028159,1.2029648882438422,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
5979,1,1,NH2Cl,d-aug-cc-pCVTZ,23.671640320210958,23.632255707650614,0.16665617132601374,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
5980,1,1,NH2F,d-aug-cc-pCVTZ,24.03513701978941,24.03540305642154,-0.0011068532177537938,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
5981,1,1,NH2OH,d-aug-cc-pCVTZ,19.432352774996502,19.50647807429829,-0.38000349945003525,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
5982,1,1,NH3,d-aug-cc-pCVTZ,11.165590090003517,11.235846276750564,-0.6252861156744579,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
5983,1,1,NH3O,d-aug-cc-pCVTZ,22.41465211899688,22.60239942146316,-0.8306520868222382,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
5984,1,1,NOCl,d-aug-cc-pCVTZ,58.85335865059992,59.31833322720523,-0.7838631858119296,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
5986,1,1,NaCN,d-aug-cc-pCVTZ,74.19752867574279,72.65211868220874,2.1271368565229403,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
5988,1,1,NaH,d-aug-cc-pCVTZ,662.9504942446018,649.0115739175923,2.147715216058603,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
5990,1,1,O3,d-aug-cc-pCVTZ,26.312182435891952,26.471080235595785,-0.6002694196444723,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
5992,1,1,OF2,d-aug-cc-pCVTZ,2.167366172062742,2.173370583433768,-0.2762718616325199,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
5993,1,1,P2H4,d-aug-cc-pCVTZ,50.45919497445402,50.83878013213709,-0.746644897254561,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
5994,1,1,PH3,d-aug-cc-pCVTZ,17.698645474135937,18.01109795595879,-1.7347775387534357,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
5995,1,1,PH3O,d-aug-cc-pCVTZ,42.66836633103309,46.95294933931491,-9.125269165347682,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
5996,1,1,S2H2,d-aug-cc-pCVTZ,15.667242384758907,15.779423162386593,-0.7109307892514766,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
5999,1,1,SH2,d-aug-cc-pCVTZ,6.995048945857683,7.293374957975936,-4.090369874539458,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
6000,1,1,SO2,d-aug-cc-pCVTZ,23.484998035578403,23.315923796585682,0.7251449287095356,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
6001,1,1,SiH3Cl,d-aug-cc-pCVTZ,24.96458627378658,24.319792580574248,2.6513124693644357,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
6002,1,1,SiH3F,d-aug-cc-pCVTZ,27.74281467197622,27.538989246797676,0.7401340091021847,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
6003,1,1,SiH4,d-aug-cc-pCVTZ,8.001281114921534,9.56998486369903,-16.391914628077625,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
6005,1,1,FNO,d-aug-cc-pV5Z,9.123552037759119,9.127347014413923,-0.041578091079600484,d-aug,V,Fluorine,5,d-aug-cc-pVnZ
6006,1,1,H2O,d-aug-cc-pV5Z,7.963433333795046,7.9667950581407085,-0.04219669667826335,d-aug,V,First-row,5,d-aug-cc-pVnZ
6008,1,1,BF,d-aug-cc-pVDZ,25.770764836441906,28.570239431429908,-9.798568897915223,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
6009,1,1,BH2Cl,d-aug-cc-pVDZ,24.56801245189119,24.48541132468646,0.33734833411374854,d-aug,V,Second-row,D,d-aug-cc-pVnZ
6010,1,1,BH2F,d-aug-cc-pVDZ,25.58251100776358,25.479359190040903,0.40484463111220886,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
6011,1,1,BH3,d-aug-cc-pVDZ,7.66300905862517,6.716539259441505,14.091629075988854,d-aug,V,First-row,D,d-aug-cc-pVnZ
6013,1,1,CH2BH,d-aug-cc-pVDZ,57.282273849599015,61.57581397653124,-6.9727703941821115,d-aug,V,First-row,D,d-aug-cc-pVnZ
6014,1,1,CH2NH,d-aug-cc-pVDZ,11.583705306979724,12.09939024432717,-4.262073765157102,d-aug,V,First-row,D,d-aug-cc-pVnZ
6015,1,1,CH3BH2,d-aug-cc-pVDZ,18.32381329645665,17.762697593714005,3.1589554445897647,d-aug,V,First-row,D,d-aug-cc-pVnZ
6016,1,1,CH3Cl,d-aug-cc-pVDZ,6.033865456647015,7.369176134529041,-18.120216609089976,d-aug,V,Second-row,D,d-aug-cc-pVnZ
6021,1,1,CO,d-aug-cc-pVDZ,16.272662511819135,16.246396546313715,0.1616725618542147,d-aug,V,First-row,D,d-aug-cc-pVnZ
6023,1,1,CSO,d-aug-cc-pVDZ,49.30969230835426,50.56552988905349,-2.4835843378971387,d-aug,V,Second-row,D,d-aug-cc-pVnZ
6024,1,1,ClCN,d-aug-cc-pVDZ,9.639702920680946,7.299113439597338,32.06676400432446,d-aug,V,Second-row,D,d-aug-cc-pVnZ
6025,1,1,FCN,d-aug-cc-pVDZ,17.964157394225126,18.619744833409403,-3.5209260118750754,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
6026,1,1,FNO,d-aug-cc-pVDZ,9.137255455385384,9.127347014413923,0.10855773266661108,d-aug,V,Fluorine,D,d-aug-cc-pVnZ
6027,1,1,H2O,d-aug-cc-pVDZ,7.130830594327932,7.9667950581407085,-10.493108680617595,d-aug,V,First-row,D,d-aug-cc-pVnZ
6028,1,1,HBO,d-aug-cc-pVDZ,19.725994930249488,20.527137653608932,-3.9028467430703513,d-aug,V,First-row,D,d-aug-cc-pVnZ
6029,1,1,HBS,d-aug-cc-pVDZ,30.062341864296275,26.977988427559445,11.432851804421412,d-aug,V,Second-row,D,d-aug-cc-pVnZ
6030,1,1,HCCCl,d-aug-cc-pVDZ,42.774529970194266,38.90548516262505,9.944728336882571,d-aug,V,Second-row,D,d-aug-cc-pVnZ
