,molecule,omega,basis,alpha,gamma,alphaMRA,gammaMRA,alphaE,gammaE,augmentation,polarization,mol_system,valence,Type
5996,N2H4,2,d-aug-cc-pV5Z,21.11056320205,4.664632440306966,21.11108,4.658202013859335,-0.002447993897054328,0.13804524639547122,d-aug,V,First-row,5,d-aug-cc-pVnZ
5997,N2H4,3,d-aug-cc-pV5Z,21.19624618536,4.687062090057693,21.19691,4.680941308854288,-0.003131657585937366,0.1307596228952362,d-aug,V,First-row,5,d-aug-cc-pVnZ
5998,N2H4,4,d-aug-cc-pV5Z,21.31826608492,4.718783359481553,21.31908333333333,4.712485753081756,-0.003833412537267088,0.13363661408798286,d-aug,V,First-row,5,d-aug-cc-pVnZ
5999,N2H4,5,d-aug-cc-pV5Z,21.478847187223334,4.7601233670972976,21.479476666666667,4.7534621226083,-0.0029306088463034808,0.14013458647993113,d-aug,V,First-row,5,d-aug-cc-pVnZ
6000,N2H4,6,d-aug-cc-pV5Z,21.68110722006,4.811513416496372,21.681480000000004,4.80439934604997,-0.0017193472955011346,0.1480740865609159,d-aug,V,First-row,5,d-aug-cc-pVnZ
6001,N2H4,7,d-aug-cc-pV5Z,21.929310233343333,4.873497739262295,21.92992,4.866437036120834,-0.0027805238535571993,0.14508978723147808,d-aug,V,First-row,5,d-aug-cc-pVnZ
6002,N2H4,8,d-aug-cc-pV5Z,22.22926586152,4.9467461753042885,22.22986,4.939008037125819,-0.0026727045514471936,0.15667393371913702,d-aug,V,First-row,5,d-aug-cc-pVnZ
6003,N2H4,0,d-aug-cc-pCVDZ,21.04888375823333,4.633069590797324,21.04318,4.640056268266002,0.02710502040723314,-0.15057311947833163,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
6004,N2H4,1,d-aug-cc-pCVDZ,21.065796904293336,4.6375866769411465,21.06023,4.644592826603821,0.026433254970792266,-0.15084529310177963,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
6005,N2H4,2,d-aug-cc-pCVDZ,21.11681980428,4.651184997501128,21.11108,4.658202013859335,0.02718858665685237,-0.15063787137891613,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
6006,N2H4,3,d-aug-cc-pCVDZ,21.202820369786668,4.674006729331787,21.19691,4.680941308854288,0.027883166870401974,-0.1481449790746841,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
6007,N2H4,4,d-aug-cc-pCVDZ,21.3253061342,4.706292159645535,21.31908333333333,4.712485753081756,0.02918887631974503,-0.1314294357743233,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
6008,N2H4,5,d-aug-cc-pCVDZ,21.48652557492,4.748384774338848,21.479476666666667,4.7534621226083,0.03281694597463779,-0.10681368944339803,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
6009,N2H4,6,d-aug-cc-pCVDZ,21.68963250835,4.800738664484543,21.681480000000004,4.80439934604997,0.037601253927303804,-0.07619436482599858,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
6010,N2H4,7,d-aug-cc-pCVDZ,21.93894442988333,4.863928853578406,21.92992,4.866437036120834,0.04115122117786602,-0.05154042934925869,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
6011,N2H4,8,d-aug-cc-pCVDZ,22.24035129068333,4.938666287316815,22.22986,4.939008037125819,0.047194587295331054,-0.006919401759119183,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
6012,N2H4,0,d-aug-cc-pCVTZ,21.05369484363333,4.645613970766197,21.04318,4.640056268266002,0.04996794036514863,0.11977661862002176,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
6013,N2H4,1,d-aug-cc-pCVTZ,21.07057108728,4.650043354315425,21.06023,4.644592826603821,0.04910244228102207,0.11735211061739965,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
6014,N2H4,2,d-aug-cc-pCVTZ,21.121481339336665,4.663376104161785,21.11108,4.658202013859335,0.04926957472883215,0.11107483718086854,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
6015,N2H4,3,d-aug-cc-pCVTZ,21.207287472523333,4.685746858701132,21.19691,4.680941308854288,0.048957477874531335,0.102662040170311,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
6016,N2H4,4,d-aug-cc-pCVTZ,21.329486184266667,4.717382825614428,21.31908333333333,4.712485753081756,0.0487959579250298,0.10391697268197686,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
6017,N2H4,5,d-aug-cc-pCVTZ,21.490308973576663,4.758608037556927,21.479476666666667,4.7534621226083,0.050430962905195095,0.10825614711752814,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
6018,N2H4,6,d-aug-cc-pCVTZ,21.692884199656664,4.809849463167203,21.681480000000004,4.80439934604997,0.052598806246897535,0.11344013527339056,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
6019,N2H4,7,d-aug-cc-pCVTZ,21.94149141830667,4.871645420812178,21.92992,4.866437036120834,0.05276543784322652,0.10702665323079893,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
6020,N2H4,8,d-aug-cc-pCVTZ,22.24196313706,4.944657795671105,22.22986,4.939008037125819,0.054445403884694786,0.11439055176298003,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
6021,N2H4,0,d-aug-cc-pCVQZ,21.045684881773333,4.646617511018913,21.04318,4.640056268266002,0.011903532514256509,0.1414043790327469,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
6022,N2H4,1,d-aug-cc-pCVQZ,21.06254271775333,4.651055754331208,21.06023,4.644592826603821,0.010981445849976082,0.13914950069180126,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
6023,N2H4,2,d-aug-cc-pCVQZ,21.11339707153,4.664415370912418,21.11108,4.658202013859335,0.010975618158794364,0.1333853069187765,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
6024,N2H4,3,d-aug-cc-pCVQZ,21.199107722310004,4.6868318810107015,21.19691,4.680941308854288,0.010368125873084708,0.12584161534500282,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
6025,N2H4,4,d-aug-cc-pCVQZ,21.32116763862,4.718534028843527,21.31908333333333,4.712485753081756,0.009776711569065939,0.12834576227239053,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
6026,N2H4,5,d-aug-cc-pCVQZ,21.481802542186667,4.759848146683028,21.479476666666667,4.7534621226083,0.010828362143524024,0.13434469256323597,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
6027,N2H4,6,d-aug-cc-pCVQZ,21.68413226066667,4.811204435251107,21.681480000000004,4.80439934604997,0.0122328395785923,0.14164287168867487,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
6028,N2H4,7,d-aug-cc-pCVQZ,21.932423877546668,4.8731456272782365,21.92992,4.866437036120834,0.011417631923276652,0.1378542680735132,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
6029,N2H4,8,d-aug-cc-pCVQZ,22.23249144951667,4.94633956156256,22.22986,4.939008037125819,0.011837454291975564,0.14844123317133473,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
6030,N2H4,0,aug-cc-pV6Z,,,21.04318,4.640056268266002,,,aug,V,First-row,6,aug-cc-pVnZ
6031,N2H4,1,aug-cc-pV6Z,,,21.06023,4.644592826603821,,,aug,V,First-row,6,aug-cc-pVnZ
6032,N2H4,2,aug-cc-pV6Z,,,21.11108,4.658202013859335,,,aug,V,First-row,6,aug-cc-pVnZ
6033,N2H4,3,aug-cc-pV6Z,,,21.19691,4.680941308854288,,,aug,V,First-row,6,aug-cc-pVnZ
6034,N2H4,4,aug-cc-pV6Z,,,21.31908333333333,4.712485753081756,,,aug,V,First-row,6,aug-cc-pVnZ
6035,N2H4,5,aug-cc-pV6Z,,,21.479476666666667,4.7534621226083,,,aug,V,First-row,6,aug-cc-pVnZ
6036,N2H4,6,aug-cc-pV6Z,,,21.681480000000004,4.80439934604997,,,aug,V,First-row,6,aug-cc-pVnZ
6037,N2H4,7,aug-cc-pV6Z,,,21.92992,4.866437036120834,,,aug,V,First-row,6,aug-cc-pVnZ
6038,N2H4,8,aug-cc-pV6Z,,,22.22986,4.939008037125819,,,aug,V,First-row,6,aug-cc-pVnZ
6039,N2H4,0,d-aug-cc-pV6Z,,,21.04318,4.640056268266002,,,d-aug,V,First-row,6,d-aug-cc-pVnZ
6040,N2H4,1,d-aug-cc-pV6Z,,,21.06023,4.644592826603821,,,d-aug,V,First-row,6,d-aug-cc-pVnZ
6041,N2H4,2,d-aug-cc-pV6Z,,,21.11108,4.658202013859335,,,d-aug,V,First-row,6,d-aug-cc-pVnZ
6042,N2H4,3,d-aug-cc-pV6Z,,,21.19691,4.680941308854288,,,d-aug,V,First-row,6,d-aug-cc-pVnZ
6043,N2H4,4,d-aug-cc-pV6Z,,,21.31908333333333,4.712485753081756,,,d-aug,V,First-row,6,d-aug-cc-pVnZ
6044,N2H4,5,d-aug-cc-pV6Z,,,21.479476666666667,4.7534621226083,,,d-aug,V,First-row,6,d-aug-cc-pVnZ
6045,N2H4,6,d-aug-cc-pV6Z,,,21.681480000000004,4.80439934604997,,,d-aug,V,First-row,6,d-aug-cc-pVnZ
6046,N2H4,7,d-aug-cc-pV6Z,,,21.92992,4.866437036120834,,,d-aug,V,First-row,6,d-aug-cc-pVnZ
6047,N2H4,8,d-aug-cc-pV6Z,,,22.22986,4.939008037125819,,,d-aug,V,First-row,6,d-aug-cc-pVnZ
6048,NH2Cl,0,aug-cc-pVDZ,24.80004847857,12.340560555667128,25.97806333333333,11.91310555969287,-4.534652332038081,3.58810718021774,aug,V,Second-row,D,aug-cc-pVnZ
6049,NH2Cl,1,aug-cc-pVDZ,24.81492406467667,12.35658701243254,25.994976666666663,11.92827315020076,-4.539540916392406,3.5907449203958883,aug,V,Second-row,D,aug-cc-pVnZ
6050,NH2Cl,2,aug-cc-pVDZ,24.859752538256668,12.40499546989344,26.04573666666667,11.973082790642986,-4.553467400781274,3.6073640081065452,aug,V,Second-row,D,aug-cc-pVnZ
6051,NH2Cl,3,aug-cc-pVDZ,24.93515135936,12.486798957398664,26.131066666666666,12.048641871206016,-4.576603483363352,3.6365682611893457,aug,V,Second-row,D,aug-cc-pVnZ
6052,NH2Cl,4,aug-cc-pVDZ,25.04219280608667,12.603776798834444,26.252403333333334,12.156878569875731,-4.609903755783105,3.676093549754694,aug,V,Second-row,D,aug-cc-pVnZ
6053,NH2Cl,5,aug-cc-pVDZ,25.182476940286666,12.758630549550436,26.411176666666663,12.30051812334588,-4.652196083072395,3.724334386655448,aug,V,Second-row,D,aug-cc-pVnZ
6054,NH2Cl,6,aug-cc-pVDZ,25.3582532532,12.95524912695082,26.610433333333333,12.483684783642255,-4.70559823076913,3.7774451332387806,aug,V,Second-row,D,aug-cc-pVnZ
6055,NH2Cl,7,aug-cc-pVDZ,25.572619642893333,13.199153054979831,26.85266333333333,12.709585449500366,-4.766915201484034,3.8519557339197914,aug,V,Second-row,D,aug-cc-pVnZ
6056,NH2Cl,8,aug-cc-pVDZ,25.829855443173333,13.498258281364452,27.143776666666668,12.98834325702288,-4.840598416457159,3.9259435499277977,aug,V,Second-row,D,aug-cc-pVnZ
6057,NH2Cl,0,aug-cc-pVTZ,25.685461489463336,12.023459340904337,25.97806333333333,11.91310555969287,-1.1263420221727931,0.9263225332682439,aug,V,Second-row,T,aug-cc-pVnZ
6058,NH2Cl,1,aug-cc-pVTZ,25.70147598967,12.038786500248891,25.994976666666663,11.92827315020076,-1.1290668991944777,0.9264823889975382,aug,V,Second-row,T,aug-cc-pVnZ
6059,NH2Cl,2,aug-cc-pVTZ,25.74973008586667,12.085080724191185,26.04573666666667,11.973082790642986,-1.1364876508900188,0.935414341540561,aug,V,Second-row,T,aug-cc-pVnZ
6060,NH2Cl,3,aug-cc-pVTZ,25.830867815183336,12.163304803243088,26.131066666666666,12.048641871206016,-1.1488197374899738,0.9516668622303005,aug,V,Second-row,T,aug-cc-pVnZ
6061,NH2Cl,4,aug-cc-pVTZ,25.946005466866666,12.275150066288,26.252403333333334,12.156878569875731,-1.1671231108872486,0.9728771718205829,aug,V,Second-row,T,aug-cc-pVnZ
6062,NH2Cl,5,aug-cc-pVTZ,26.096803839156667,12.423185103237095,26.411176666666663,12.30051812334588,-1.1903022401374594,0.997250511410564,aug,V,Second-row,T,aug-cc-pVnZ
6063,NH2Cl,6,aug-cc-pVTZ,26.285588188926667,12.611108859653202,26.610433333333333,12.483684783642255,-1.220743534453276,1.0207248758628862,aug,V,Second-row,T,aug-cc-pVnZ
6064,NH2Cl,7,aug-cc-pVTZ,26.515543410356667,12.84417521535106,26.85266333333333,12.709585449500366,-1.2554431521069298,1.0589626733733009,aug,V,Second-row,T,aug-cc-pVnZ
6065,NH2Cl,8,aug-cc-pVTZ,26.791038828736664,13.129924036380046,27.143776666666668,12.98834325702288,-1.2995164315626573,1.0900603453070352,aug,V,Second-row,T,aug-cc-pVnZ
6066,NH2Cl,0,aug-cc-pVQZ,25.921801623533337,11.933136671281453,25.97806333333333,11.91310555969287,-0.2165739188409888,0.16814349111752175,aug,V,Second-row,Q,aug-cc-pVnZ
6067,NH2Cl,1,aug-cc-pVQZ,25.938404734776668,11.948149288028556,25.994976666666663,11.92827315020076,-0.21762639995956054,0.166630471800209,aug,V,Second-row,Q,aug-cc-pVnZ
6068,NH2Cl,2,aug-cc-pVQZ,25.988433295390006,11.993493963975318,26.04573666666667,11.973082790642986,-0.22001056069187933,0.17047550484060867,aug,V,Second-row,Q,aug-cc-pVnZ
6069,NH2Cl,3,aug-cc-pVQZ,26.07255754566667,12.070115590307475,26.131066666666666,12.048641871206016,-0.2239063630518844,0.17822522514157974,aug,V,Second-row,Q,aug-cc-pVnZ
6070,NH2Cl,4,aug-cc-pVQZ,26.19193851009,12.179675236618026,26.252403333333334,12.156878569875731,-0.23032109660816838,0.18752072426538827,aug,V,Second-row,Q,aug-cc-pVnZ
6071,NH2Cl,5,aug-cc-pVQZ,26.348301974146665,12.324698386980176,26.411176666666663,12.30051812334588,-0.2380609289526707,0.19657922854812832,aug,V,Second-row,Q,aug-cc-pVnZ
6072,NH2Cl,6,aug-cc-pVQZ,26.54406114024,12.50882779580337,26.610433333333333,12.483684783642255,-0.24942169209319934,0.20140697716158562,aug,V,Second-row,Q,aug-cc-pVnZ
6073,NH2Cl,7,aug-cc-pVQZ,26.78251594937667,12.737248955898826,26.85266333333333,12.709585449500366,-0.2612306387857699,0.21765860506132478,aug,V,Second-row,Q,aug-cc-pVnZ
6074,NH2Cl,8,aug-cc-pVQZ,27.06818440126333,13.017425403829636,27.143776666666668,12.98834325702288,-0.2784883855022519,0.22390959517512762,aug,V,Second-row,Q,aug-cc-pVnZ
6075,NH2Cl,0,aug-cc-pV5Z,25.935647824710003,11.948908598383346,25.97806333333333,11.91310555969287,-0.16327432911022147,0.3005348900089761,aug,V,Second-row,5,aug-cc-pVnZ
6076,NH2Cl,1,aug-cc-pV5Z,25.95231152947,11.963955678562815,25.994976666666663,11.92827315020076,-0.16412839197264475,0.2991424484729822,aug,V,Second-row,5,aug-cc-pVnZ
6077,NH2Cl,2,aug-cc-pV5Z,26.002523340246665,12.009404472977486,26.04573666666667,11.973082790642986,-0.16591324320386694,0.3033611557658859,aug,V,Second-row,5,aug-cc-pVnZ
6078,NH2Cl,3,aug-cc-pV5Z,26.08695803731333,12.086202251558776,26.131066666666666,12.048641871206016,-0.16879766109816385,0.3117395367400057,aug,V,Second-row,5,aug-cc-pVnZ
6079,NH2Cl,4,aug-cc-pV5Z,26.206784681986665,12.196014779099912,26.252403333333334,12.156878569875731,-0.1737694289068962,0.32192646327124014,aug,V,Second-row,5,aug-cc-pVnZ
6080,NH2Cl,5,aug-cc-pV5Z,26.36374143176,12.341375985016963,26.411176666666663,12.30051812334588,-0.17960288367813987,0.3321637451477527,aug,V,Second-row,5,aug-cc-pVnZ
6081,NH2Cl,6,aug-cc-pV5Z,26.560259709046665,12.525943713424768,26.610433333333333,12.483684783642255,-0.1885486931316453,0.3385132716414452,aug,V,Second-row,5,aug-cc-pVnZ
6082,NH2Cl,7,aug-cc-pV5Z,26.79966628553,12.754931113764796,26.85266333333333,12.709585449500366,-0.19736235153084272,0.35678318891362454,aug,V,Second-row,5,aug-cc-pVnZ
6083,NH2Cl,8,aug-cc-pV5Z,27.086519936073334,13.035854596079558,27.143776666666668,12.98834325702288,-0.21093870354322108,0.36579984156938755,aug,V,Second-row,5,aug-cc-pVnZ
6084,NH2Cl,0,aug-cc-pCVDZ,24.80664881812333,12.31302410468015,25.97806333333333,11.91310555969287,-4.509244974035156,3.356962993263278,aug,CV,Second-row,D,aug-cc-pCVnZ
6085,NH2Cl,1,aug-cc-pCVDZ,24.821533253486667,12.329005932515216,25.994976666666663,11.92827315020076,-4.514116047215774,3.359520504505817,aug,CV,Second-row,D,aug-cc-pCVnZ
6086,NH2Cl,2,aug-cc-pCVDZ,24.866388201303334,12.37727953195564,26.04573666666667,11.973082790642986,-4.527990436425883,3.3758786135558676,aug,CV,Second-row,D,aug-cc-pCVnZ
6087,NH2Cl,3,aug-cc-pCVDZ,24.94183089394667,12.45885498299056,26.131066666666666,12.048641871206016,-4.5510418227091,3.404641918728425,aug,CV,Second-row,D,aug-cc-pCVnZ
6088,NH2Cl,4,aug-cc-pCVDZ,25.048933209046663,12.575506581864982,26.252403333333334,12.156878569875731,-4.584228380944441,3.443548519326287,aug,CV,Second-row,D,aug-cc-pCVnZ
6089,NH2Cl,5,aug-cc-pCVDZ,25.189294615136664,12.729928643079791,26.411176666666663,12.30051812334588,-4.6263824855335836,3.4909953826978084,aug,CV,Second-row,D,aug-cc-pCVnZ
6090,NH2Cl,6,aug-cc-pCVDZ,25.36516382642667,12.92600054653165,26.610433333333333,12.483684783642255,-4.679628818170302,3.5431506847158984,aug,CV,Second-row,D,aug-cc-pCVnZ
6091,NH2Cl,7,aug-cc-pCVDZ,25.579637904583336,13.169231191752676,26.85266333333333,12.709585449500366,-4.740779016767894,3.616528202895704,aug,CV,Second-row,D,aug-cc-pCVnZ
6092,NH2Cl,8,aug-cc-pCVDZ,25.83699577097,13.467523995665578,27.143776666666668,12.98834325702288,-4.814292836786536,3.6893137882200824,aug,CV,Second-row,D,aug-cc-pCVnZ
6093,NH2Cl,0,aug-cc-pCVTZ,25.72580439447667,11.990659981179824,25.97806333333333,11.91310555969287,-0.971045976829924,0.6510008754506009,aug,CV,Second-row,T,aug-cc-pCVnZ
6094,NH2Cl,1,aug-cc-pCVTZ,25.74190560887,12.00597370268961,25.994976666666663,11.92827315020076,-0.9735383148898016,0.6513981656057521,aug,CV,Second-row,T,aug-cc-pCVnZ
6095,NH2Cl,2,aug-cc-pCVTZ,25.790421039793333,12.052228636489,26.04573666666667,11.973082790642986,-0.9802588045055745,0.6610314756018137,aug,CV,Second-row,T,aug-cc-pCVnZ
6096,NH2Cl,3,aug-cc-pCVTZ,25.87199843012333,12.13039099170667,26.131066666666666,12.048641871206016,-0.9914185281759205,0.6784924091404864,aug,CV,Second-row,T,aug-cc-pCVnZ
6097,NH2Cl,4,aug-cc-pCVTZ,25.98776072269333,12.242159096013498,26.252403333333334,12.156878569875731,-1.0080700318358262,0.7015001889472595,aug,CV,Second-row,T,aug-cc-pCVnZ
6098,NH2Cl,5,aug-cc-pCVTZ,26.139379223486667,12.390114637600004,26.411176666666663,12.30051812334588,-1.0291000912618506,0.7283962623011256,aug,CV,Second-row,T,aug-cc-pCVnZ
6099,NH2Cl,6,aug-cc-pCVTZ,26.3291953211,12.577980773563697,26.610433333333333,12.483684783642255,-1.056871223066646,0.7553538202518566,aug,CV,Second-row,T,aug-cc-pCVnZ
6100,NH2Cl,7,aug-cc-pCVTZ,26.56041919001667,12.811056832341274,26.85266333333333,12.709585449500366,-1.0883246093279821,0.7983846778015604,aug,CV,Second-row,T,aug-cc-pCVnZ
6101,NH2Cl,8,aug-cc-pCVTZ,26.83746198479,13.096970761685045,27.143776666666668,12.98834325702288,-1.128489545276987,0.8363461183044202,aug,CV,Second-row,T,aug-cc-pCVnZ
6102,NH2Cl,0,aug-cc-pCVQZ,25.951970739403333,11.90731438591956,25.97806333333333,11.91310555969287,-0.10044087426840033,-0.04861178929617624,aug,CV,Second-row,Q,aug-cc-pCVnZ
6103,NH2Cl,1,aug-cc-pCVQZ,25.968646528176663,11.922317755570049,25.994976666666663,11.92827315020076,-0.10128933304165175,-0.04992671240606403,aug,CV,Second-row,Q,aug-cc-pCVnZ
6104,NH2Cl,2,aug-cc-pCVQZ,26.01889420788333,11.967635662311334,26.04573666666667,11.973082790642986,-0.1030589348532102,-0.04549478548589206,aug,CV,Second-row,Q,aug-cc-pCVnZ
6105,NH2Cl,3,aug-cc-pCVQZ,26.10338738768333,12.044216206730736,26.131066666666666,12.048641871206016,-0.10592479570932851,-0.03673164596132692,aug,CV,Second-row,Q,aug-cc-pCVnZ
6106,NH2Cl,4,aug-cc-pCVQZ,26.223293108493333,12.153726897507036,26.252403333333334,12.156878569875731,-0.11088594240451183,-0.025925013156786542,aug,CV,Second-row,Q,aug-cc-pCVnZ
6107,NH2Cl,5,aug-cc-pCVQZ,26.38034657363667,12.29870498164031,26.411176666666663,12.30051812334588,-0.11673123624554262,-0.014740368555117712,aug,CV,Second-row,Q,aug-cc-pCVnZ
6108,NH2Cl,6,aug-cc-pCVQZ,26.576975256740003,12.482814429665137,26.610433333333333,12.483684783642255,-0.12573292653381693,-0.0069719317028823485,aug,CV,Second-row,Q,aug-cc-pCVnZ
6109,NH2Cl,7,aug-cc-pCVQZ,26.8165010744,12.711279662725303,26.85266333333333,12.709585449500366,-0.13466917037029072,0.01333020051416,aug,CV,Second-row,Q,aug-cc-pCVnZ
6110,NH2Cl,8,aug-cc-pCVQZ,27.10347761727,12.991638157070131,27.143776666666668,12.98834325702288,-0.14846515240510894,0.025368131886025803,aug,CV,Second-row,Q,aug-cc-pCVnZ
6111,NH2Cl,0,d-aug-cc-pVDZ,25.83058147116333,11.97663713120189,25.97806333333333,11.91310555969287,-0.56771692438197,0.5332914343005173,d-aug,V,Second-row,D,d-aug-cc-pVnZ
6112,NH2Cl,1,d-aug-cc-pVDZ,25.84721284966333,11.991797606820755,25.994976666666663,11.92827315020076,-0.5684321971052629,0.5325536716010483,d-aug,V,Second-row,D,d-aug-cc-pVnZ
6113,NH2Cl,2,d-aug-cc-pVDZ,25.89733177213,12.037590264557352,26.04573666666667,11.973082790642986,-0.5697857443464065,0.5387707998209045,d-aug,V,Second-row,D,d-aug-cc-pVnZ
6114,NH2Cl,3,d-aug-cc-pVDZ,25.981625652016664,12.11497375605332,26.131066666666666,12.048641871206016,-0.5718902200063332,0.5505341229024774,d-aug,V,Second-row,D,d-aug-cc-pVnZ
6115,NH2Cl,4,d-aug-cc-pVDZ,26.10128586324,12.22563402801728,26.252403333333334,12.156878569875731,-0.5756328979657828,0.5655683549552134,d-aug,V,Second-row,D,d-aug-cc-pVnZ
6116,NH2Cl,5,d-aug-cc-pVDZ,26.258084629103333,12.37213595891673,26.411176666666663,12.30051812334588,-0.5796486824327883,0.5822342998293865,d-aug,V,Second-row,D,d-aug-cc-pVnZ
6117,NH2Cl,6,d-aug-cc-pVDZ,26.45450249855,12.5581821247668,26.610433333333333,12.483684783642255,-0.5859763079769477,0.5967576273806652,d-aug,V,Second-row,D,d-aug-cc-pVnZ
6118,NH2Cl,7,d-aug-cc-pVDZ,26.69393542483333,12.78904833295151,26.85266333333333,12.709585449500366,-0.5911067611046319,0.6252201046751422,d-aug,V,Second-row,D,d-aug-cc-pVnZ
6119,NH2Cl,8,d-aug-cc-pVDZ,26.981038657893333,13.072336238996996,27.143776666666668,12.98834325702288,-0.5995407741958838,0.6466797212854763,d-aug,V,Second-row,D,d-aug-cc-pVnZ
6120,NH2Cl,0,d-aug-cc-pVTZ,25.941592722326664,11.963551487344125,25.97806333333333,11.91310555969287,-0.1403900303833287,0.4234490108266593,d-aug,V,Second-row,T,d-aug-cc-pVnZ
6121,NH2Cl,1,d-aug-cc-pVTZ,25.95836471796,11.97848378634245,25.994976666666663,11.92827315020076,-0.14084239880704158,0.42093801432477446,d-aug,V,Second-row,T,d-aug-cc-pVnZ
6122,NH2Cl,2,d-aug-cc-pVTZ,26.008905192386667,12.023583842547469,26.04573666666667,11.973082790642986,-0.1414107604302858,0.4217882126727616,d-aug,V,Second-row,T,d-aug-cc-pVnZ
6123,NH2Cl,3,d-aug-cc-pVTZ,26.09390042305333,12.099785240486195,26.131066666666666,12.048641871206016,-0.14223010521321316,0.4244741426201944,d-aug,V,Second-row,T,d-aug-cc-pVnZ
6124,NH2Cl,4,d-aug-cc-pVTZ,26.21453902723333,12.208729119419257,26.252403333333334,12.156878569875731,-0.14423177039919824,0.42651202975744884,d-aug,V,Second-row,T,d-aug-cc-pVnZ
6125,NH2Cl,5,d-aug-cc-pVTZ,26.37258727839,12.352910535689936,26.411176666666663,12.30051812334588,-0.14611006833847628,0.42593662981251373,d-aug,V,Second-row,T,d-aug-cc-pVnZ
6126,NH2Cl,6,d-aug-cc-pVTZ,26.57051370312,12.535928082144492,26.610433333333333,12.483684783642255,-0.15001495734129347,0.41849261181837055,d-aug,V,Second-row,T,d-aug-cc-pVnZ
6127,NH2Cl,7,d-aug-cc-pVTZ,26.81169093171667,12.762903752466446,26.85266333333333,12.709585449500366,-0.1525822638449393,0.4195125260216554,d-aug,V,Second-row,T,d-aug-cc-pVnZ
6128,NH2Cl,8,d-aug-cc-pVTZ,27.10072988014,13.041208017573672,27.143776666666668,12.98834325702288,-0.15858805152758668,0.40701696517150016,d-aug,V,Second-row,T,d-aug-cc-pVnZ
6129,NH2Cl,0,d-aug-cc-pVQZ,25.95479017363333,11.946418973920313,25.97806333333333,11.91310555969287,-0.08958773947609042,0.2796366913775757,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
6130,NH2Cl,1,d-aug-cc-pVQZ,25.97160371605333,11.961340344477088,25.994976666666663,11.92827315020076,-0.08991333561496648,0.2772169438102838,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
6131,NH2Cl,2,d-aug-cc-pVQZ,26.022269263226665,12.006407683342887,26.04573666666667,11.973082790642986,-0.09010074754398736,0.27833176536577076,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
6132,NH2Cl,3,d-aug-cc-pVQZ,26.10747442454,12.082554872051462,26.131066666666666,12.048641871206016,-0.09028426748747723,0.28146741523202,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
6133,NH2Cl,4,d-aug-cc-pVQZ,26.228410165726668,12.191423899788132,26.252403333333334,12.156878569875731,-0.09139417561896378,0.284162827767343,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
6134,NH2Cl,5,d-aug-cc-pVQZ,26.386846369976663,12.335511943711635,26.411176666666663,12.30051812334588,-0.09212121442777943,0.2844906207596165,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
6135,NH2Cl,6,d-aug-cc-pVQZ,26.58525691744333,12.51842248732896,26.610433333333333,12.483684783642255,-0.09461107068280851,0.2782648255603425,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
6136,NH2Cl,7,d-aug-cc-pVQZ,26.827022515796667,12.74528835748104,26.85266333333333,12.709585449500366,-0.09548705548634565,0.2809132376703747,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
6137,NH2Cl,8,d-aug-cc-pVQZ,27.11676700153,13.023503796429427,27.143776666666668,12.98834325702288,-0.09950592162746379,0.27070842455242133,d-aug,V,Second-row,Q,d-aug-cc-pVnZ
6138,NH2Cl,0,d-aug-cc-pV5Z,25.977300796096667,11.927517121454272,25.97806333333333,11.91310555969287,-0.0029353121011354857,0.1209723332777572,d-aug,V,Second-row,5,d-aug-cc-pVnZ
